Iteration,Average_Fitness
0,1436206.3109168215
1,580533.6635681319
2,299990.8897651552
3,206498.1031875112
4,154247.26696375833
5,106164.79339189349
6,84237.71309693628
7,73647.13095665685
8,65659.6805062092
9,61941.69701810344
10,62167.48851206985
11,63098.334944434464
12,56856.70275178183
13,56947.083170906284
14,55570.42123116414
15,57059.73659441131
16,55752.72911100707
17,57091.529956812425
18,59746.455907748576
19,64413.279720717386
20,65769.40351656453
21,71298.6431371124
22,75222.75456863336
23,78549.7626455727
24,82014.87822752813
25,86412.33837654167
26,136202.41650400465
27,44652.22255869995
28,37943.06034978561
29,33191.23657659978
30,28013.98571780238
31,26649.400311416714
32,25290.4180586618
33,24898.572832359947
34,26079.458474319934
35,27002.98226042218
36,28016.281208622815
37,30253.756619840104
38,33349.21302548905
39,34706.18643376426
40,36258.33929500989
41,39739.3854124661
42,39086.51773306889
43,46962.07562611391
44,51279.935918009396
45,55529.099295978485
46,54687.637101512766
47,57393.6461794832
48,55869.44049860328
49,54869.495042842806
50,54685.23310384415
51,95316.70654691028
52,19863.761039535588
53,17559.800458541573
54,16612.09397645169
55,17755.905703075536
56,17709.293351364708
57,17402.634894715655
58,18747.235943080534
59,18034.122378235672
60,18896.304480872215
61,19817.08446070907
62,22694.59203507933
63,23449.712865567355
64,26757.56191186387
65,29881.077297492302
66,35653.03553604362
67,41028.79218952292
68,47914.29560628055
69,51588.55006828096
70,55478.18241886763
71,61736.062644735786
72,68098.27924919107
73,75444.77539279996
74,83182.42816103275
75,83608.34331884059
76,117542.65011271423
77,43951.132025005616
78,44516.849423096355
79,44456.94492264784
80,45345.38091975049
81,43806.68967154219
82,43555.06119153239
83,44289.23363290237
84,47340.72325553207
85,50502.996794832026
86,50685.50041355709
87,50835.736970487254
88,49947.49047412029
89,51478.44057119649
90,51985.886667980565
91,54078.44689991023
92,53245.26718076113
93,53565.81871719906
94,54039.332206369385
95,55480.804673382736
96,57518.80902001726
97,58191.3138697311
98,59719.09064842258
99,63822.57869431176
100,64377.43984874173
101,118415.86453133854
102,32659.3763613095
103,31328.817762686213
104,33162.46309028035
105,33367.258574656444
106,36229.24771912247
107,36937.876757999395
108,39660.480113794765
109,40839.206984917626
110,43002.74777395902
111,44239.45717115305
112,47770.39660277518
113,51412.83454715204
114,55416.198385867545
115,57621.02923818553
116,58762.50150065868
117,59683.11206943937
118,61286.8126343086
119,60844.12719001057
120,62414.50219626712
121,61911.492259083716
122,61557.86827188876
123,60767.91829287301
124,60881.0755797073
125,62044.14002273023
126,107167.59413193025
127,38094.04327012045
128,38289.69961628032
129,40543.31457080814
130,41276.751864116064
131,42648.48917255329
132,41108.01428065431
133,41974.49766258805
134,42886.106413039524
135,43228.73019442274
136,43750.03982740638
137,46607.28441469904
138,47351.53106412818
139,49176.30686963943
140,49949.99044170966
141,50151.1423433759
142,51747.234237050696
143,52661.33528454643
144,55002.2412146594
145,60318.35513862651
146,59292.62137125672
147,60574.00609052879
148,60949.95130875061
149,63467.83168261595
150,61024.13258927056
151,118525.82674482057
152,55593.03075805304
153,56290.15198571999
154,55313.944611208564
155,55506.00691443293
156,54916.64772910773
157,55751.55712053733
158,55876.7659265624
159,58597.27770796766
160,59490.32932143353
161,60772.738912471585
162,60238.2600145036
163,63517.03223733678
164,61741.27980650534
165,62349.473092373104
166,62804.69783790954
167,64973.59091203674
168,64116.53021007868
169,65355.2113563926
170,65556.2365155191
171,64956.87557701436
172,62290.71321100434
173,64464.793390951476
174,64353.86172624581
175,64963.33579153838
176,137515.47993548334
177,43654.552554239635
178,43578.491741161095
179,43627.77257508046
180,46432.52699948481
181,46244.78997638028
182,44967.34417365838
183,44856.58575120935
184,44819.163762600845
185,45920.367193387305
186,46374.14872046815
187,46826.09479084543
188,48462.42477738465
189,48577.62384722851
190,49104.63979952165
191,49798.54915063714
192,47888.82050877354
193,49463.58647519644
194,50119.87669358204
195,49706.33278199479
196,50407.14370802595
197,49531.2224380242
198,49498.41105275445
199,49385.84725597342
200,49421.32528630396
201,132495.92244721417
202,21480.91301318353
203,21664.216913200264
204,20700.44756377029
205,21319.239166429998
206,22562.41661770272
207,24438.83065904705
208,25323.548194640363
209,26165.878249764166
210,27058.543026208103
211,27209.859056184894
212,26073.51459803915
213,27397.49952076888
214,27549.17504003126
215,28047.960563102402
216,29195.45640443775
217,30789.82666496424
218,32672.013084969956
219,33106.104699819945
220,34023.60391552406
221,35622.10049862831
222,35478.62113305242
223,35984.40109556595
224,36763.39017864907
225,38104.56690494167
226,101018.22297685785
227,16519.883760106168
228,16763.909105717907
229,17326.93874172693
230,17674.58005272092
231,17684.40660747788
232,18187.19871860409
233,18528.414445333397
234,18950.8543763048
235,18975.087590016166
236,20615.843961783245
237,21212.60424090054
238,22301.522637633585
239,22598.562724250827
240,23903.87515970209
241,26361.426983904563
242,26955.08646417568
243,27420.956686201356
244,29496.753414467425
245,30420.509241579846
246,31169.775665142628
247,32047.92652471367
248,31780.32303059306
249,33950.627120426754
250,35214.19043706772
251,67108.61119375433
252,14505.111671086817
253,15937.354455861163
254,17027.597303760354
255,18815.760488887194
256,19124.945224797313
257,20763.019578408504
258,22465.41875461345
259,22087.22217623015
260,21613.90639612425
261,22495.131223158227
262,23437.434021609166
263,23581.250737145976
264,24522.99306249217
265,26582.620546881302
266,28648.850431164763
267,29970.468864863917
268,32515.70404258054
269,33107.35983225082
270,35131.52742405262
271,35472.94250738459
272,35676.040364248365
273,37461.08798789999
274,40251.33395322004
275,43235.13075623273
276,126143.46412790679
277,23205.114639672327
278,24065.367109102113
279,24565.19536540303
280,24952.36577533583
281,25251.90287860554
282,27755.93331455169
283,28480.261771397167
284,28621.18114945591
285,31121.646867825562
286,33722.73609310015
287,36180.44335476121
288,38552.979175447894
289,38908.327401801136
290,39499.9261415039
291,40593.46911499806
292,42004.62199444231
293,45811.25182874749
294,46639.946057294655
295,46303.84524262484
296,49139.80311648565
297,51055.534357659526
298,52615.854845297166
299,52463.6526304026
300,53526.5557543153
301,134099.94787779302
302,24779.94254967037
303,25419.603500499885
304,26936.797104774512
305,27452.284969882487
306,28853.420123230237
307,29489.40447015787
308,31726.24347499866
309,33038.08912733491
310,32748.094590977045
311,36704.83409781999
312,38449.69034639178
313,39361.83923448266
314,42511.550475936136
315,44134.67349867118
316,45277.19248616804
317,47434.379205667145
318,48068.12647485372
319,48814.503959982634
320,47077.713950199955
321,48336.888069115565
322,49320.91634263045
323,51850.238651768734
324,52656.73982043679
325,53283.90647454232
326,109201.67680184812
327,26441.2842571338
328,27824.18662895135
329,31323.25683290943
330,31634.351243378078
331,32942.668802032065
332,32777.39621214161
333,34122.35246359095
334,36591.83243612926
335,39851.41697160251
336,41757.91152472086
337,44737.503402933384
338,44996.08329252877
339,47306.568565080364
340,47644.46726980021
341,48177.03507834175
342,48773.67823753638
343,50002.207798314725
344,50705.89526825038
345,52564.17107569305
346,54865.4890364031
347,56348.927671336656
348,57034.59202851102
349,57443.2069555374
350,57910.609659796515
351,64399.881041097295
352,27832.647186975384
353,30398.730727878665
354,31917.20469620686
355,32455.702224231387
356,33622.84801900327
357,35078.69836487149
358,38181.29594825133
359,40372.9023245777
360,42820.28319749535
361,43071.895128910866
362,41161.682303681024
363,43660.22999182398
364,45530.03784418786
365,44745.57531205318
366,47193.57909624331
367,48552.50671511367
368,50006.675636064094
369,52041.62692529045
370,53007.62119958871
371,52863.73725673843
372,53997.53593271486
373,58150.18431874002
374,62566.48196421144
375,62797.827773057645
376,106543.1272190717
377,33021.80061046519
378,34304.18803492858
379,37477.98905853622
380,39955.9424787089
381,39972.87032146297
382,40809.93539251059
383,42153.96075057135
384,42003.99240328728
385,41504.97554358789
386,44330.49455659352
387,45643.82544794139
388,45983.621509845754
389,46941.12164413931
390,49375.04616131547
391,49332.604639487465
392,48216.8700857451
393,50345.50084579912
394,53467.39513181974
395,56056.51800408634
396,56738.371378325995
397,57661.80133008386
398,59533.582911890495
399,60197.835823922826
400,59510.53072614585
401,103857.57940064797
402,26491.555929646183
403,27235.92515389372
404,28044.126437382994
405,29664.1820188943
406,29575.008471648525
407,30937.26989591812
408,30972.743575877317
409,32965.95934645616
410,34575.61055647645
411,38407.64919037911
412,41337.239034979146
413,43174.50601207018
414,46805.757992785024
415,48897.83373217062
416,50912.32075223234
417,52516.93080319661
418,55933.55891409142
419,58001.1411116983
420,61344.94511672796
421,59058.4144821055
422,57651.90043314406
423,57682.37300807392
424,59478.521780950156
425,61626.21882130936
426,74333.25225001958
427,29480.95912767872
428,30861.582642431298
429,31325.848898744156
430,32854.546909236524
431,32495.142641323593
432,31455.247683389956
433,32595.841296703158
434,35196.59793393629
435,38925.92459824774
436,41667.568847357004
437,42361.22151366272
438,45318.7421041907
439,48204.71014570942
440,49670.418115022454
441,48855.50831401058
442,45867.46428567058
443,46698.61959495889
444,49174.72306315158
445,48958.601810018656
446,49563.11579144958
447,51480.550513956354
448,52362.994748102006
449,52807.36372502297
450,56701.924343334314
451,86262.34050548795
452,25590.900503998833
453,27148.316630116547
454,29302.66382112759
455,31138.134493686626
456,32242.04543376533
457,32590.65294349576
458,33771.43076646669
459,38921.54377964061
460,38628.99483016239
461,38697.44282113866
462,39014.27977220955
463,40594.14275896666
464,42586.33135817218
465,42446.90404906356
466,43759.494310480804
467,47715.90091835179
468,48397.82162485931
469,49655.82212205877
470,51201.02087943743
471,49058.17641118016
472,47627.35191087341
473,47870.970169029584
474,50898.959795750365
475,52794.79632844816
476,83809.46458981924
477,21502.859508078465
478,22994.6637746304
479,24942.58837801199
480,25569.17037058657
481,23790.827270435708
482,25008.06364227727
483,26622.80757274724
484,27792.72652417309
485,31175.485001684694
486,31582.42489238888
487,32388.81510783006
488,33900.994000946754
489,35461.70602195882
490,36971.20439990567
491,35013.920066949926
492,34862.22407632172
493,35839.70896277684
494,39597.25615922271
495,40450.01730420476
496,41306.87157612329
497,43422.734232328214
498,46662.06474497175
499,46928.20362255682
500,50620.3936098829
501,129475.10986443917
502,26590.63242363873
503,27490.654128423288
504,28244.348156650707
505,27679.459508965225
506,28172.220337134997
507,29580.205092445853
508,31547.784413163525
509,33227.79912667714
510,35408.61177549047
511,35965.72028632332
512,36231.18005786893
513,37805.91320831215
514,37317.70803116628
515,39163.02160987279
516,41437.35716198959
517,42323.19881896994
518,43827.2789803559
519,45436.59337605637
520,45012.18661348491
521,43973.59999261861
522,45795.19473557647
523,47829.70098523213
524,49992.785228493914
525,55110.908980786604
526,97880.19573002087
527,23255.129260332295
528,24935.491064386697
529,26821.112388000693
530,27473.27500820511
531,27135.597658920953
532,27576.796939082265
533,27558.14907317237
534,28047.229578664563
535,29839.369355746556
536,30907.785760565635
537,32451.705947694656
538,32837.331509666066
539,32038.027101183434
540,33301.84030726248
541,31014.860736872524
542,30648.804257135023
543,30931.517520569872
544,32450.66134487819
545,33157.641722234126
546,35075.057520458606
547,37745.36809879689
548,38454.09789980471
549,37592.29272955091
550,38235.45401393823
551,56529.06240158296
552,14885.27969064847
553,16310.151428711948
554,17366.7121969612
555,18992.410438074574
556,19439.073180356056
557,20903.050943662252
558,22890.818207971734
559,24223.648698158926
560,25110.521408846012
561,24731.942038247274
562,26262.517689678873
563,28212.613769166586
564,27501.335044949727
565,28855.413866877494
566,31364.15747883521
567,31059.745700331143
568,31698.517181866642
569,33454.09058704533
570,35118.882921859855
571,36048.56440428832
572,37193.270913513144
573,38991.51717717452
574,41701.46042886724
575,43132.769811059705
576,62286.24878402437
577,17852.961400159646
578,18775.04547599723
579,21361.402113508728
580,21353.53089533057
581,22772.886077799027
582,22232.85473548043
583,23382.541546377797
584,25378.170427286983
585,26411.42297809118
586,28661.361579021854
587,30670.115810643212
588,31191.390170386705
589,32319.616232108438
590,33750.77077952289
591,33244.81416950047
592,32525.379044881338
593,33875.12201369679
594,36105.9121940277
595,36367.59990381997
596,36981.09552032426
597,38117.871008595735
598,38671.03183528278
599,39172.40247817037
600,42110.88906328649
601,82805.82824835043
602,20264.02726364702
603,20343.081559425325
604,22530.82143447311
605,24946.886698894104
606,25267.53020268742
607,26665.292013744558
608,28034.360223117186
609,29815.429308285864
610,30777.633036323197
611,33739.03058125516
612,33562.582215413946
613,34016.322254598184
614,36307.89423158093
615,38552.16648474184
616,39060.74408710725
617,40881.54642102941
618,40387.827101503746
