Iteration,Average_Fitness
0,-0.29343437828358987
1,-0.5067638972894626
2,-0.9760592756948637
3,-1.3440280313768884
4,-1.537174502543326
5,-1.7356069688070381
6,-1.9585185317203795
7,-2.0960655164652673
8,-2.1995803788031725
9,-2.31921136726324
10,-2.4508850521106633
11,-2.5125285971142217
12,-2.596278497161895
13,-2.6846272010270757
14,-2.730810088013644
15,-2.783229700978916
16,-2.810744579955739
17,-2.835503981235277
18,-2.8568472215999465
19,-2.8692787607594226
20,-2.8861535345571037
21,-2.775433655072251
22,-2.8194848710566784
23,-2.8598972802223677
24,-2.8894660263604925
25,-2.8959773050674396
26,-2.9230043063557876
27,-3.059431901329225
28,-3.0916677037904403
29,-3.1049679905403607
30,-3.1205610641487933
31,-2.979233874000546
32,-3.015690212327931
33,-3.03738166631004
34,-3.0558248964614023
35,-3.0628920674610915
36,-3.0618613562105783
37,-3.056844506203637
38,-3.0566296616460256
39,-3.0486325777086427
40,-3.0375251571111743
41,-2.8433588187657515
42,-2.871661242776284
43,-2.8971536255668684
44,-2.9093451824461045
45,-2.8963812071759034
46,-2.92038087675698
47,-2.9120326427295793
48,-2.930996643293097
49,-2.927580045623579
50,-2.9280224311894782
51,-2.7638927118754215
52,-2.9113615492712004
53,-2.9025625882593076
54,-2.949935676485997
55,-2.9511976737972208
56,-2.954453955768237
57,-2.938249249312379
58,-2.939128744315012
59,-2.9241394411145705
60,-2.923853021975467
61,-2.843273467260835
62,-2.8759202939481487
63,-2.874496778989482
64,-2.875807771353814
65,-2.863676662396264
66,-2.8488558883417934
67,-2.822895715194772
68,-2.801274684853735
69,-2.7773728216171847
70,-2.7437226751794106
71,-2.611631327222402
72,-2.5737349762722577
73,-2.5587330010260607
74,-2.5163405047024248
75,-2.481973342657492
76,-2.440549373759079
77,-2.5808483769792687
78,-2.643279345029843
79,-2.6944076982201843
80,-2.732448613984706
81,-2.562864711328025
82,-2.499011405130108
83,-2.4673128904004105
84,-2.444946633605884
85,-2.430000565626805
86,-2.411130926135007
87,-2.358067881381636
88,-2.3494374185953446
89,-2.29116734531744
90,-2.270029336583544
91,-2.1737612219432267
92,-2.175609484819737
93,-2.1591005336933926
94,-2.140217088946435
95,-2.1444757372809593
96,-2.1471575897746056
97,-2.1166198452668783
98,-2.106554065930327
99,-2.1025681688113385
100,-2.1125770883222623
101,-1.9484429704535666
102,-2.2364842049062723
103,-2.298039842524064
104,-2.351990283324793
105,-2.345370071464576
106,-2.3770983544977464
107,-2.359742918563612
108,-2.380922312850396
109,-2.3760808313387294
110,-2.3950590358807586
111,-2.2718561307522775
112,-2.3050507179830335
113,-2.288037067839004
114,-2.326115738467721
115,-2.331211056598504
116,-2.3742319182041824
117,-2.3628853060707313
118,-2.3813335471829915
119,-2.3518186786892685
120,-2.3835111387900816
121,-2.3020433253002275
122,-2.3267152327146965
123,-2.327115268217636
124,-2.3539879507958217
125,-2.3424337170553495
126,-2.3678050828655737
127,-2.4891940882652306
128,-2.4997272151394254
129,-2.495702199486233
130,-2.499085699781267
131,-2.3889568608969616
132,-2.4001543102450427
133,-2.429760674293183
134,-2.4336977438320857
135,-2.4250824519897662
136,-2.434931863035742
137,-2.4302342742865526
138,-2.437998397886261
139,-2.4378752890465996
140,-2.4437967686784003
141,-2.3494113507945653
142,-2.377341815640706
143,-2.4173338106387745
144,-2.4651394684486823
145,-2.508649218846315
146,-2.5250246195140704
147,-2.536617534969835
148,-2.54314471236746
149,-2.5547505993111908
150,-2.5544251642031783
151,-2.5697250647914327
152,-2.7080260551985798
153,-2.734542507276196
154,-2.719057546854772
155,-2.7413622108736355
156,-2.7204052593578893
157,-2.740423808674486
158,-2.730613484797985
159,-2.7481247218736287
160,-2.730877203404077
161,-2.6613014423777326
162,-2.6835769271832746
163,-2.701051365278967
164,-2.6977231647044526
165,-2.713184838609117
166,-2.7035516693719885
167,-2.7050731009824265
168,-2.7018397709803676
169,-2.7098084183924387
170,-2.708243623433267
171,-2.624961518919048
172,-2.6666217854034304
173,-2.6615467222161895
174,-2.673071103258302
175,-2.670164195173956
176,-2.71618549992822
177,-2.8379269733821584
178,-2.843066438339531
179,-2.8361915024721003
180,-2.8393888957060223
181,-2.700997423458742
182,-2.723907721238578
183,-2.7265292083027552
184,-2.728801456973089
185,-2.7452568038661447
186,-2.7508141880805166
187,-2.7478718886736146
188,-2.7477930955763155
189,-2.7438291045990932
190,-2.738262927745525
191,-2.586683174701346
192,-2.6229976421623973
193,-2.6309350599365935
