Iteration,Best_Fitness
0,160162185.39510417
1,14239273.495680232
2,4883708.547702452
3,3448678.9295744803
4,654295.5211017306
5,566444.099887878
6,280680.50169051666
7,211303.24588202604
8,149658.50709343256
9,139445.30785786602
10,104469.75447922801
11,69418.58714174587
12,76462.71411824539
13,56673.58345789502
14,43407.72842122373
15,30324.002688767527
16,19526.937700753286
17,19535.944273604688
18,12688.21929219215
19,18256.12567851188
20,11592.606864266887
21,11890.060854553798
22,10095.734458344949
23,11113.06066519766
24,9658.22801309558
25,9437.27794767549
26,8774.679539060247
27,9008.56104455821
28,9077.925029674449
29,8193.912139207925
30,9130.68467133576
31,7563.43081812545
32,7390.837155270594
33,6954.5221875795605
34,6523.169292325482
35,6023.134146996042
36,6486.899119792891
37,6234.4044698891985
38,6246.7953224378225
39,5750.5560960963185
40,5024.510259747662
41,5217.104192144731
42,4893.412915091025
43,4687.233927192165
44,4554.004999669639
45,3986.3550691660166
46,4109.539217239552
47,4025.2618331579956
48,3861.5001187196603
49,3931.5525896638405
50,3628.708332149175
51,3404.9360406783417
52,3403.6314242186086
53,3477.2695060134793
54,3185.5597448128196
55,2853.2381756369664
56,2880.0134125138034
57,2554.9117508457693
58,2650.0595229547034
59,2417.827405377693
60,2285.3450719043412
61,2061.6860295308134
62,1935.4169197718727
63,1829.99547342737
64,1885.6159875115775
65,1738.225799472261
66,1846.5811834430635
67,1691.151967956174
68,1696.1467150859812
69,1521.7422559549595
70,1454.2937574336229
71,1431.7921466145742
72,1395.1373176203201
73,1373.7825812006502
74,1242.2216056092627
75,1304.0401264670675
76,1191.1991438148302
77,1123.6518043597052
78,1151.4308864398577
79,1068.7200019195911
80,999.2069842608795
81,997.9424732419263
82,887.7318579371829
83,878.7284202247189
84,883.0389296064812
85,862.2226192590504
86,856.9983937757889
87,844.6459245844162
88,849.0178698625677
89,828.0966677858581
90,795.942347217928
91,800.9353055337148
92,795.5495973215899
93,772.9412673005294
94,710.4079189384462
95,762.1010504968897
96,692.1817587839977
97,693.4718055667748
98,677.7457713345967
99,665.2161316531573
100,655.1549137339367
101,661.7257679992068
102,653.7491702933348
103,680.043604535367
104,650.4836506603957
105,644.9468192968592
106,664.9128678694643
107,609.1809250375522
108,608.4479134708098
109,601.4529798812956
110,597.4734710172738
111,593.5454965605645
112,595.9387312721376
113,567.1500709730044
114,545.1368559987682
115,538.9699056960353
116,529.7491516279047
117,526.5612559784556
118,518.642869617724
119,514.5666561615983
120,520.1925612099163
121,513.0792894026948
122,511.4794240263168
123,510.8886560717228
124,501.8536651589546
125,492.61445397888406
126,485.6034334222999
127,482.9710211576413
128,491.3794421748747
129,479.59931026236126
130,466.6040204601412
131,476.24456146969544
132,448.9628012501923
133,448.38157479623464
134,439.135031650368
135,444.85873628725807
136,437.1627794019949
137,430.98827673447045
138,430.98827673447045
139,430.6241655995567
140,429.1901622068622
141,427.47003443081167
142,426.77739764678273
143,421.7071246947153
144,421.79026522101464
145,421.1767934406875
146,421.12466877393143
147,419.213631130719
148,419.3701229868378
149,417.764222474625
150,417.764222474625
151,417.28364824433265
152,417.4146874596795
153,416.4362825881199
154,422.3967020435035
155,417.5447638524572
156,415.63347424981066
157,412.415244711019
158,412.415244711019
159,411.3584455697953
160,408.65201492740556
161,410.57432043615046
162,408.69036615073856
163,408.16504028060234
164,408.1564335783868
165,408.39457109291703
166,408.05240446225906
167,408.40332878794635
168,416.24401286158
169,408.47900425598726
170,408.2193505072352
171,408.0656103531913
172,406.28616764529585
173,404.6212431750959
174,405.32129172409407
175,404.21866240968086
176,405.57428930637764
177,399.57898879224007
178,399.57898879224007
179,398.46532594824487
180,394.8719882120043
181,391.62066638538704
182,393.0018999571399
183,389.06356075702274
184,387.57890611418355
185,388.17542311978167
186,385.5092238685225
187,385.5092238685225
188,384.9148778212726
189,385.7707294619026
190,384.4752048459185
191,384.8278589241017
192,384.5445115895507
193,383.980841405426
194,384.48688762397114
195,384.62047152792496
196,383.5813898702683
197,383.92936909816416
198,383.43316634714637
199,383.4616940508926
200,382.8558759745035
201,382.7803213991054
202,381.3998893253834
203,383.9386451467603
204,393.29088821347915
205,385.20995780407105
206,383.17796076454886
207,381.67985699592464
208,382.7801477524109
209,383.31255379973044
210,381.7257989548338
211,380.5629518709261
212,380.675918060038
213,379.8927357663493
214,373.5713341115626
215,373.5713341115626
216,372.57340893041345
217,372.0318023920501
218,370.0584202228296
219,369.66789702868056
220,369.4841462610728
221,369.5827961352603
222,369.5161179751119
223,369.4313265801266
224,369.6360322763167
225,368.8040100969338
226,368.53603325394164
227,368.2507930061031
228,373.8443900088657
229,382.6664304952047
230,373.7400465515903
231,370.4495120128994
232,368.81139188954836
233,367.23352901574685
234,366.99901055088793
235,369.6634358552717
236,368.7457200100213
237,366.96361539828587
238,366.96447059378517
239,366.5074176811986
240,366.9872438999209
241,367.1902850318441
242,366.0707821302986
243,365.647233856535
244,365.54525901770785
245,365.5640813563506
246,364.9897006759987
247,364.8720830860666
248,365.3779363757145
249,364.7503948389039
250,365.301795620935
251,364.39615534876526
252,364.39066134630116
253,366.2079727116823
254,369.065233576867
255,368.6790483306309
