Iteration,Average_Fitness
0,5.11242090589339e+20
1,4.389680490448731e+20
2,1.2707698665246226e+21
3,1.2707555460395528e+21
4,1.2707369486738284e+21
5,9.897376715948193e+20
6,8.926545862930723e+20
7,6.864478603973584e+20
8,7.033718505653114e+20
9,7.836714542836529e+20
10,3.140381465904927e+22
11,8.314010496338445e+22
12,1.7842604374996222e+24
13,5.974500448079299e+24
14,2.683419556739322e+25
15,1.05341981631721e+26
16,3.2560594001868906e+26
17,8.760927510336968e+26
18,1.736127323710433e+27
19,3.163674734058978e+27
20,4.4216438997289216e+27
21,5.748960364114491e+27
22,5.569208248011928e+27
23,7.859141727141053e+27
24,1.1036114947216328e+28
25,1.205569701275905e+28
26,4.387041605725921e+21
27,1.3581366041804504e+22
28,8.178029621963054e+21
29,2.6661500008869894e+22
30,3.0746750988268705e+23
31,6.516337390817629e+23
32,3.153481962203444e+24
33,4.502734044567192e+24
34,1.4160775059732087e+25
35,2.205946698263642e+25
36,7.311268770714371e+25
37,1.3330899051913353e+26
38,4.604107828494891e+26
39,9.615561761831936e+26
40,2.0604612018460763e+27
41,3.1277717943485213e+27
42,5.670087357728896e+27
43,1.0672175609658454e+28
44,1.4261977250308346e+28
45,1.971653863289728e+28
46,2.6774191910457302e+28
47,4.12981781389907e+28
48,5.45943142717502e+28
49,6.9733927996575705e+28
50,8.751809032715657e+28
51,6.22999826229908e+28
52,6.694138485021322e+28
53,8.887350471036266e+28
54,1.0387971042767806e+29
55,1.0101942194942445e+29
56,1.0090423369092158e+29
57,1.4090325090611628e+29
58,1.1701208389038786e+29
59,1.4956936355347932e+29
60,1.2739933056082161e+29
61,1.7024878251612096e+29
62,1.2883019281467194e+29
63,1.3734295348991843e+29
64,1.7309649049869347e+29
65,1.852592335178971e+29
66,1.954862620637912e+29
67,2.194108931497602e+29
68,2.4311522615692622e+29
69,2.4293112381580115e+29
70,2.651715988144219e+29
71,2.4907264672524097e+29
72,1.9789364357263076e+29
73,2.3537982515175002e+29
74,2.0093870595782522e+29
75,1.9426974332205217e+29
76,1.739113263979504e+29
77,1.4720693355485539e+29
78,1.8227432660949345e+29
79,2.0902609705542264e+29
80,2.1121897841305445e+29
81,1.996845056342606e+29
82,2.08169787426393e+29
83,2.1665366539340717e+29
84,2.2186320357876087e+29
85,2.194714758982303e+29
86,2.3339266335275118e+29
87,2.2117029298442967e+29
88,2.236393116019593e+29
89,2.18782803562963e+29
90,2.1931185540678094e+29
91,1.6877014739054644e+29
92,1.9687285041302894e+29
93,1.976097907515992e+29
94,1.95810579254885e+29
95,1.1625471661033536e+29
96,7.789478653745961e+28
97,4.284791339491024e+28
98,1.3669590944623697e+28
99,1.2423709283282448e+28
100,9.954150746047089e+27
101,3.0326768778439116e+27
102,3.0326942792265856e+27
103,3.032544420855486e+27
104,3.130725908341328e+27
105,2.89339377305838e+27
106,2.815759897859014e+27
107,2.815759798764253e+27
108,2.815759796129079e+27
109,2.8157600060095953e+27
110,2.8505740748251455e+27
111,2.951922736646002e+27
112,2.951922663659682e+27
113,2.9519226635352916e+27
114,2.9519047764937126e+27
115,2.8937756816794627e+27
116,2.7043282402621517e+27
117,2.7041855753433055e+27
118,1.5486266931557784e+27
119,1.5173515383435075e+27
120,1.4128060103386104e+27
121,1.4056536300732407e+27
122,1.5822825282199782e+27
123,1.527314707931691e+27
124,1.3039807804090133e+27
125,1.2863357616829254e+27
126,1.1025113200713927e+26
127,1.1025113162396727e+26
128,1.1025697551228659e+26
129,1.1025697551228605e+26
130,1.0005896213027233e+26
131,9.964795133184176e+25
132,9.964668715471144e+25
133,9.964668715471144e+25
134,9.964668715471144e+25
135,9.964351018745282e+25
136,9.96435099642499e+25
137,9.96435099642499e+25
138,1.0797868895660684e+26
139,1.0797868895656235e+26
140,1.0797868895656235e+26
141,1.0512549042805431e+26
142,2.71111287540778e+25
143,8.966273136679084e+24
144,8.966273136679082e+24
145,8.966273136544093e+24
146,8.966273136544093e+24
147,8.966274593349166e+24
148,8.966274593355462e+24
149,8.96627459336512e+24
150,8.966275898758658e+24
151,5.738416075644376e+20
152,5.691581072841229e+20
153,5.6915684846098966e+20
154,5.6915621082832916e+20
155,5.691558946797684e+20
156,5.6915562433255925e+20
157,5.691556129267502e+20
158,5.691556000931174e+20
159,5.691403291308905e+20
160,5.6914032811075155e+20
161,8.111710550560564e+20
162,8.111710548856822e+20
163,8.111710548192697e+20
164,8.111670776830077e+20
165,8.111670776738846e+20
166,8.11167077669565e+20
167,8.11167077675245e+20
168,8.111670776581372e+20
169,8.111670776580306e+20
170,8.111670776694505e+20
171,8.111670776840917e+20
172,8.111690416253871e+20
173,8.111690416253865e+20
174,8.11174274509036e+20
175,8.11174274509036e+20
176,1.6988194179408126e+19
177,990711877.3552718
178,990713309.4503857
179,990706614.2179514
180,1014057557.3491056
181,1013083784.0432258
182,1013083696.1755835
183,1013083688.8488717
184,1013083780.7315444
185,1013089914.5905243
186,1013090007.7547913
187,1013077791.4001939
188,1013084142.6116405
189,1013090924.3450516
190,1013095632.8242346
191,962781107.0683804
192,942167766.728484
193,942167897.4877844
194,942167709.3600035
195,942169805.5009593
196,942171460.6307143
197,942171318.8525234
198,942171044.9383756
199,942171025.2408217
200,942260483.2792643
201,3.340849511110037e+19
202,130081611.16858123
203,130087662.32506625
204,130081673.0408273
205,7350476.311019044
206,7417465.6331891185
207,7417495.4770702105
208,7417496.927619963
209,11088792.196807403
210,11088797.694966713
211,5255007.676660432
212,5254973.295972372
213,5255024.915174945
214,5255029.019179525
215,5255032.553063763
216,3830026.0435857
217,12756463.72092045
218,12757192.541659696
219,12758589.204121387
220,12758589.633962851
221,12758590.874920817
222,1814100.878129814
223,1874606.1665662837
224,1841910.6894623542
225,1841912.3341634218
226,1.0814624674413607e+19
227,4643.597679487899
228,4643.472024609757
229,4653.11023274991
230,3127.7144431308643
231,3127.0353503997176
232,3118.0887137287446
233,6256.409581453249
234,271889.2413400274
235,271958.09052417934
236,271958.2669922622
237,271889.59292207216
238,271889.74670016597
239,271889.92135930964
240,271890.3135306995
241,12295.613278334495
242,11313.75525032721
243,20233.99656402818
244,20231.58175190909
245,20231.824183690627
246,20232.061234571076
247,20232.183654806482
248,155907.63075276755
249,155907.2567001818
250,157059.8943947229
251,3.6433858160658693e+18
252,13.514549932044195
253,13.532813843654713
254,13.84476727378172
255,14.16771712281701
256,17.46368722572539
257,21.77087748990668
258,21.94854609126232
259,22.299480738183227
260,22.508535177566657
261,27.935049388023423
262,27.88026589196847
263,23.219061959230263
264,25.47498703308851
265,25.720581063198356
266,25.862391981499307
267,26.416350253444985
268,26.82150433755263
269,24.335422807147154
270,23.745831104127355
271,23.67231189057338
272,23.636548246486285
273,31.444265622997833
274,40.1265252529787
275,76.19734096769132
276,4.716664657646835e+18
277,15.011875205094057
278,16.33040061960486
279,16.654817044472736
280,16.91652388289406
281,16.008148960523396
282,17.188346223097078
283,17.80330593756859
284,18.306016321273738
285,18.641929671277786
286,19.496770243803887
287,18.70268565656801
288,18.632272580035377
289,19.241779944819314
290,19.512979591953652
291,19.723030517749304
292,19.636036167516583
293,23.723100457657807
294,26.149910901434723
295,27.08867745875191
296,147.41314755001414
297,162.68528811105696
298,173.0308599780375
299,168.56867668042102
300,193.9956057645959
301,1.57005217840523e+17
302,18.441062039754083
303,18.308380800018508
304,18.79254986266224
305,19.00632402873682
306,19.856302834817487
307,20.01918003115871
308,29.752076089618217
309,36.755242032153355
310,37.30688695396593
311,21.892386798517627
312,21.85195612735598
313,21.991133485653137
314,73.5573045544799
315,73.9423265228371
316,33.80017640906203
317,315.23951547288164
318,2153.0700951166887
319,384.05182008852694
320,2071.6591432306896
321,5047.85903085525
322,3726.0887776428926
323,3465.6063918437344
324,3488.9125720886746
325,3618.6882551391423
326,7.959489799795168e+17
327,15.979333606287701
328,16.03086309858465
329,16.192852929519166
330,16.644322642942527
331,16.931860280860302
332,17.010518015669728
333,18.408054235583958
334,19.21394605746043
335,19.483795386712565
336,26.28002017673457
337,26.627490324308827
338,27.651751614782345
339,586.3341711270884
340,587.118409142147
341,218.66748693296677
342,266.7753760732797
343,471.08750766864165
344,488.7243966924436
345,494.015204232302
346,2815.9549314533865
347,2570.3574022139833
348,2572.054502007908
349,8335.87609177157
350,8433.835725818197
351,1.3556037845027638e+21
352,15.714232440713126
353,15.778827779122963
354,16.394057134948635
355,16.78121970081902
356,17.234630193560527
357,17.893109170427465
358,19.518703193380247
359,19.737065225454828
360,20.851124722897037
361,21.247029237107338
362,22.87540433442139
363,23.079424793576756
364,1626.7343969829922
365,1627.1760957458189
366,1628.3428226283904
367,1640.706894342333
368,773.9135086423238
369,34423.225287484136
370,50931.74491685008
371,27067.705732574264
372,27069.190377102088
373,27078.391008732793
374,1189.017890134969
375,1840.606004565806
376,4.1452409595762475e+19
377,16.21851650251598
378,16.24963584992108
379,16.397398527781196
380,16.82935148398576
381,17.13758263130073
382,109.54937512069553
383,109.79942922053388
