Iteration,Average_Fitness
0,910.9946695723237
1,503.2098535404045
2,447.7359449755773
3,341.4463347913487
4,244.15657429467674
5,192.9418919023821
6,162.46613211155994
7,146.11106014880585
8,136.04387446926393
9,131.00929783524373
10,126.18591603282111
11,123.1178137220973
12,115.15037088955617
13,113.90708738943997
14,112.12172824878144
15,109.03919946250194
16,106.21809907974315
17,106.49873517178966
18,105.8122814646304
19,106.36164008106454
20,106.59767415127696
21,108.56537889991695
22,101.03215071003227
23,100.57814785139882
24,101.20693999164588
25,102.42359977396252
26,94.47610735196145
27,52.74638816189197
28,51.43389426279414
29,50.669637003405505
30,50.99378605326578
31,51.91150814122124
32,51.6709591766405
33,50.69610000791168
34,50.661920715094745
35,52.92149320378157
36,54.01873823773979
37,54.31829814858434
38,53.818418771796786
39,54.81504824598715
40,57.02107192693568
41,58.050137960309584
42,58.122495848470386
43,58.99394647848843
44,59.7710051493252
45,61.683712156056025
46,64.14192379998937
47,65.52647928306675
48,69.19144081786798
49,71.28755708887552
50,77.64413338913404
51,78.42816068789483
52,31.398458431187336
53,30.970395015798342
54,31.584972673697436
55,32.43659037617055
56,34.11581919204642
57,37.45817795729454
58,41.47790242020252
59,46.5942171971807
60,52.56143661667588
61,60.21380102046243
62,66.32812089991688
63,73.97003609508478
64,83.13621703023861
65,93.05330902518006
66,102.00245032759555
67,109.94158669712587
68,118.72802009648262
69,126.09192877426248
70,134.53995984200583
71,141.80490179970653
72,135.65622183550204
73,141.14661039216725
74,145.51821050409427
75,149.245557525828
76,95.79342198385207
77,51.856637200159575
78,51.95946529405989
79,53.797571867174874
80,55.40976911312363
81,57.812754788631516
82,59.561403127181805
83,61.95910279954123
84,64.0006287596286
85,65.86534723105015
86,68.12835197668652
87,70.95967070615654
88,73.77099645613247
89,75.7328601368559
90,78.12573079721025
91,80.79135793401045
92,78.06367906917545
93,77.76916999643835
94,82.00959880413552
95,85.32123651472274
96,90.49332227175238
97,96.26136772596897
98,101.62667740465761
99,107.86473287930343
100,113.22945493147934
101,97.54214859884873
102,56.66126696970081
103,57.82081468787733
104,59.59991873680592
