Iteration,Position
462,-2.9712724361320486
463,-2.9712724361320486
464,-2.9712724361320486
465,-5.919662647495768
466,-5.919662647495768
467,-5.919662647495768
468,-5.919662647495768
469,-5.919662647495768
470,-5.919662647495768
471,-4.410829559951248
472,-6.203683715137758
473,-6.203683715137758
474,-6.203683715137758
475,-6.203683715137758
476,-3.5908022355237112
477,-3.5908022355237112
478,-3.5908022355237112
479,-3.5908022355237112
480,-3.5908022355237112
481,-3.5908022355237112
482,-3.5908022355237112
483,-3.5908022355237112
484,-3.5908022355237112
485,-3.5908022355237112
486,-5.054405410744822
487,-5.054405410744822
488,-5.054405410744822
489,-5.054405410744822
490,-5.054405410744822
491,-5.054405410744822
492,-5.054405410744822
493,-5.054405410744822
494,-5.054405410744822
495,-2.6607416757131546
496,-2.6607416757131546
497,-2.6607416757131546
498,-2.6607416757131546
499,-2.6607416757131546
500,-2.6607416757131546
501,-2.699197973204091
502,-2.699197973204091
503,-2.699197973204091
504,-2.699197973204091
505,-2.699197973204091
506,-2.699197973204091
507,-2.699197973204091
508,-2.699197973204091
509,-2.699197973204091
510,-2.699197973204091
511,-2.376509014131748
512,-2.376509014131748
513,-2.376509014131748
514,-2.376509014131748
515,-2.376509014131748
516,-2.376509014131748
517,-0.13096706927995205
518,-0.13096706927995205
519,0.9510753488743382
520,0.9510753488743382
521,0.9510753488743382
522,0.5077219411336018
523,0.5077219411336018
524,0.5077219411336018
525,0.5077219411336018
526,1.2427509509084067
527,-0.7337143925723777
528,-0.7337143925723777
529,-0.7337143925723777
530,-0.7337143925723777
531,-0.7337143925723777
532,-0.7337143925723777
533,-0.6838942348797512
534,-0.6838942348797512
535,-0.6838942348797512
536,-0.6838942348797512
537,3.3796172910004416
538,3.3796172910004416
539,3.3796172910004416
540,3.3796172910004416
541,-8.046272950802447
542,-5.798127314081394
543,-5.798127314081394
544,-5.798127314081394
545,-5.798127314081394
546,-5.798127314081394
547,-5.798127314081394
548,-5.798127314081394
549,-5.798127314081394
550,-5.798127314081394
551,-5.824455288177028
552,-5.824455288177028
553,-5.824455288177028
554,-5.824455288177028
555,-5.824455288177028
556,-5.824455288177028
557,-5.824455288177028
558,-5.824455288177028
559,-5.824455288177028
560,-5.824455288177028
561,-5.824455288177028
562,-5.824455288177028
563,-5.824455288177028
564,-5.824455288177028
565,-5.824455288177028
566,-5.824455288177028
567,-5.824455288177028
568,-5.824455288177028
569,-5.824455288177028
570,-5.824455288177028
571,-5.824455288177028
572,-5.824455288177028
573,-5.824455288177028
574,-5.824455288177028
575,-5.824455288177028
576,-3.938643716386108
577,-6.2997785886307085
578,-6.856445436554834
579,-6.856445436554834
580,-6.856445436554834
581,-6.856445436554834
582,-6.856445436554834
583,-6.856445436554834
584,-6.856445436554834
585,-6.856445436554834
586,-6.856445436554834
587,-6.856445436554834
588,-6.856445436554834
589,-6.856445436554834
590,-6.856445436554834
591,-6.856445436554834
592,-6.856445436554834
593,-6.856445436554834
594,-6.856445436554834
595,-6.856445436554834
596,-6.856445436554834
597,-6.856445436554834
598,-6.856445436554834
599,-6.856445436554834
600,-6.856445436554834
601,-1.6547606148476324
602,-1.6547606148476324
603,-1.6547606148476324
604,-1.6547606148476324
605,-1.6547606148476324
606,-1.6547606148476324
607,-1.6547606148476324
608,-5.7459820315616685
609,-5.7459820315616685
610,-5.7459820315616685
611,-5.7459820315616685
612,-5.7459820315616685
613,-5.7459820315616685
614,-5.7459820315616685
615,-5.7459820315616685
616,-5.7459820315616685
617,-5.7459820315616685
618,-5.7459820315616685
619,-5.7459820315616685
620,-5.7459820315616685
621,-5.7459820315616685
622,-5.7459820315616685
623,-5.7459820315616685
624,-5.7459820315616685
625,-5.7459820315616685
626,-8.586359181512094
627,-8.586359181512094
628,-8.586359181512094
629,-8.586359181512094
630,-8.586359181512094
631,-8.586359181512094
632,-8.586359181512094
633,-8.586359181512094
634,-8.586359181512094
635,-8.586359181512094
636,-8.586359181512094
637,-8.586359181512094
638,-8.586359181512094
639,-8.586359181512094
640,-8.586359181512094
641,-8.586359181512094
642,-8.586359181512094
643,-8.586359181512094
644,-8.586359181512094
645,-8.586359181512094
646,-8.586359181512094
647,-8.586359181512094
648,-8.586359181512094
649,-8.586359181512094
650,-8.586359181512094
651,-5.245676397772596
652,-5.245676397772596
653,-5.245676397772596
654,-5.245676397772596
655,-5.245676397772596
656,-5.245676397772596
657,-5.245676397772596
658,-5.245676397772596
659,-5.245676397772596
660,-5.245676397772596
661,-5.245676397772596
662,-5.245676397772596
663,-5.245676397772596
664,-5.245676397772596
665,-5.245676397772596
666,-5.245676397772596
667,-5.245676397772596
668,-5.245676397772596
669,-5.245676397772596
670,-5.245676397772596
671,-5.245676397772596
672,-5.245676397772596
673,-5.245676397772596
674,-5.245676397772596
675,-5.245676397772596
676,-5.146406891063125
677,-5.146406891063125
678,-5.146406891063125
679,-5.146406891063125
680,-5.146406891063125
681,-5.146406891063125
682,-5.146406891063125
683,-5.146406891063125
684,-5.146406891063125
685,-5.146406891063125
686,-5.146406891063125
687,-5.146406891063125
688,-5.146406891063125
689,-5.146406891063125
690,-5.146406891063125
691,-5.146406891063125
692,-5.146406891063125
693,-5.146406891063125
694,-5.146406891063125
695,-5.146406891063125
696,-5.146406891063125
697,-5.146406891063125
698,-5.146406891063125
699,-5.146406891063125
700,-5.146406891063125
701,-5.53628124827437
702,-5.53628124827437
703,-5.53628124827437
704,-5.53628124827437
705,-5.53628124827437
706,-5.53628124827437
707,-5.53628124827437
708,-5.53628124827437
709,-5.53628124827437
710,-5.53628124827437
711,-5.745628877471132
712,-5.745628877471132
713,-5.745628877471132
714,-5.745628877471132
715,-5.745628877471132
716,-5.745628877471132
717,-5.745628877471132
718,-5.745628877471132
719,-5.745628877471132
720,-5.745628877471132
721,-5.745628877471132
722,-5.745628877471132
723,-5.745628877471132
724,-5.745628877471132
725,-5.745628877471132
726,-6.234721299027433
727,-6.234721299027433
728,-6.234721299027433
729,-6.234721299027433
730,-2.704735190787982
731,-6.814820676944623
732,-6.814820676944623
733,-6.814820676944623
734,-6.814820676944623
735,-6.814820676944623
736,-6.814820676944623
737,-6.814820676944623
738,-6.814820676944623
739,-6.814820676944623
740,-8.371898858619659
741,-8.371898858619659
742,-8.371898858619659
743,-8.371898858619659
744,-8.371898858619659
745,-8.371898858619659
746,-8.371898858619659
747,-9.707987815038233
748,-9.707987815038233
749,-9.707987815038233
750,-4.803534644666995
751,-2.9702929076089046
752,-2.9702929076089046
753,-2.9702929076089046
754,-2.9702929076089046
755,-2.9702929076089046
756,-2.9702929076089046
757,-2.9702929076089046
758,-2.9702929076089046
759,-2.9702929076089046
760,-2.9702929076089046
761,-2.9702929076089046
762,-2.9702929076089046
763,-2.9702929076089046
764,-2.9702929076089046
765,-2.9702929076089046
766,-2.9702929076089046
767,-2.9702929076089046
768,-2.9702929076089046
769,-2.9702929076089046
770,-2.9702929076089046
771,-2.9702929076089046
772,-2.9702929076089046
773,-2.9702929076089046
774,-2.9702929076089046
775,-2.9702929076089046
776,-1.223033972811856
777,-1.223033972811856
778,-1.223033972811856
779,-1.223033972811856
780,-1.223033972811856
781,-1.223033972811856
782,-1.223033972811856
783,-1.223033972811856
784,-1.223033972811856
785,-1.223033972811856
786,-1.223033972811856
787,-1.223033972811856
788,-1.223033972811856
789,-1.223033972811856
790,-1.223033972811856
791,-1.223033972811856
792,-1.223033972811856
793,-1.223033972811856
794,-1.223033972811856
795,-1.223033972811856
796,-1.223033972811856
797,-1.223033972811856
798,-1.223033972811856
799,-1.223033972811856
800,-1.223033972811856
801,-7.263655650943801
802,-9.991059097870687
803,-5.630389489336423
804,-5.630389489336423
805,-5.630389489336423
806,-5.630389489336423
807,-5.630389489336423
808,-5.630389489336423
809,-5.630389489336423
810,-5.630389489336423
811,-5.630389489336423
812,-5.630389489336423
813,-5.630389489336423
814,-5.630389489336423
815,-5.630389489336423
816,-5.630389489336423
817,-5.630389489336423
818,-5.630389489336423
819,-5.630389489336423
820,-5.630389489336423
821,-5.630389489336423
822,-5.630389489336423
823,-5.630389489336423
824,-5.630389489336423
825,-5.630389489336423
826,-2.79370084564457
827,-2.79370084564457
828,-2.79370084564457
829,-2.79370084564457
830,-2.79370084564457
831,-2.79370084564457
832,-2.79370084564457
833,-2.79370084564457
834,-2.79370084564457
835,-2.79370084564457
836,-2.79370084564457
837,-2.79370084564457
838,-2.79370084564457
839,-2.79370084564457
840,-2.79370084564457
841,-1.9995494840367374
842,-1.9995494840367374
843,-1.9995494840367374
844,-1.9995494840367374
845,-1.9995494840367374
846,-1.9995494840367374
847,-1.9995494840367374
848,-1.9995494840367374
849,-1.9995494840367374
850,-1.9995494840367374
851,-5.631068694209861
852,-5.631068694209861
853,-5.631068694209861
854,-5.631068694209861
855,-5.631068694209861
856,-5.631068694209861
857,-5.631068694209861
858,-5.631068694209861
859,-5.631068694209861
860,-5.631068694209861
861,-5.631068694209861
862,-5.631068694209861
863,-5.631068694209861
864,-5.631068694209861
865,-5.631068694209861
866,-5.631068694209861
867,-5.631068694209861
868,-5.631068694209861
869,-5.631068694209861
870,-5.631068694209861
871,-5.103964814372692
872,-4.86608994729331
873,-4.86608994729331
874,-4.86608994729331
875,-4.86608994729331
876,1.411644348238415
877,1.411644348238415
878,1.411644348238415
879,1.411644348238415
880,1.411644348238415
881,1.528921622877883
882,1.528921622877883
883,1.528921622877883
884,4.05641888747218
885,4.05641888747218
886,4.05641888747218
887,5.9246366634352645
888,5.9246366634352645
889,5.9246366634352645
890,5.9246366634352645
891,-1.7960253086421663
892,-1.6949709127948676
893,-1.6949709127948676
894,-1.6949709127948676
895,-1.6949709127948676
896,-1.6949709127948676
897,-1.6949709127948676
898,-1.6949709127948676
899,-1.6949709127948676
900,-1.6949709127948676
901,-2.522816309852127
902,-2.522816309852127
903,-2.522816309852127
904,-2.522816309852127
905,-2.522816309852127
906,-2.522816309852127
907,-2.522816309852127
908,-2.522816309852127
909,-2.522816309852127
910,-2.522816309852127
911,-2.522816309852127
912,-2.522816309852127
913,-2.522816309852127
914,-2.522816309852127
915,-2.522816309852127
916,-2.522816309852127
917,-2.522816309852127
918,-2.522816309852127
919,-2.522816309852127
920,-2.522816309852127
921,-2.522816309852127
922,-2.522816309852127
923,-2.522816309852127
924,-2.522816309852127
925,-2.522816309852127
926,-4.1404869656856595
927,-4.1404869656856595
928,-4.1404869656856595
929,-4.1404869656856595
930,-4.1404869656856595
931,-4.1404869656856595
932,-4.1404869656856595
933,-4.1404869656856595
934,-4.1404869656856595
935,-4.1404869656856595
936,-4.1404869656856595
937,-4.1404869656856595
938,-4.1404869656856595
939,-4.1404869656856595
940,-4.1404869656856595
941,-4.1404869656856595
942,-4.1404869656856595
943,-4.1404869656856595
944,-4.1404869656856595
945,-4.1404869656856595
946,-4.1404869656856595
947,-4.1404869656856595
948,-4.1404869656856595
949,-4.1404869656856595
950,-4.1404869656856595
951,-4.965453717824616
952,-4.965453717824616
953,-4.965453717824616
954,-4.965453717824616
955,-4.965453717824616
956,-4.965453717824616
957,-4.965453717824616
958,-4.965453717824616
959,-4.965453717824616
960,-4.965453717824616
961,-4.965453717824616
962,-4.965453717824616
963,-4.965453717824616
964,-4.965453717824616
965,-4.965453717824616
966,-4.965453717824616
967,-4.965453717824616
968,-4.965453717824616
969,-4.965453717824616
970,-4.965453717824616
971,-4.965453717824616
972,-4.965453717824616
973,-4.965453717824616
974,-4.965453717824616
975,-4.965453717824616
976,-5.186714975186524
977,-5.186714975186524
978,-5.186714975186524
979,-5.186714975186524
980,-5.186714975186524
981,-4.729181548327387
982,-4.729181548327387
983,-4.729181548327387
984,-4.729181548327387
985,-4.729181548327387
986,-4.729181548327387
987,-4.729181548327387
988,-4.729181548327387
989,-4.729181548327387
990,-4.729181548327387
991,-4.729181548327387
992,-4.729181548327387
993,-4.729181548327387
994,-4.729181548327387
995,-4.729181548327387
996,-4.729181548327387
997,-4.729181548327387
998,-4.729181548327387
999,-4.729181548327387
1000,-4.729181548327387
1001,-3.9944762565177214
1002,-3.9944762565177214
1003,-3.9944762565177214
1004,-3.9944762565177214
1005,-3.9944762565177214
1006,-3.9944762565177214
1007,-3.9944762565177214
1008,-3.9944762565177214
1009,-3.9944762565177214
1010,-3.9944762565177214
1011,-3.9944762565177214
1012,-3.9944762565177214
1013,-3.9944762565177214
1014,-3.9944762565177214
1015,-3.9944762565177214
1016,-3.9944762565177214
1017,-3.9944762565177214
1018,-3.9944762565177214
1019,-3.9944762565177214
1020,-3.9944762565177214
1021,-3.9944762565177214
1022,-3.9944762565177214
1023,-3.9944762565177214
1024,-3.9944762565177214
1025,-3.9944762565177214
1026,-3.925494006475608
1027,-3.925494006475608
1028,-3.925494006475608
1029,-3.925494006475608
1030,-3.925494006475608
1031,-3.925494006475608
1032,-3.925494006475608
1033,-3.925494006475608
1034,-3.925494006475608
1035,-3.925494006475608
1036,-3.925494006475608
1037,-3.925494006475608
1038,-3.925494006475608
1039,-3.925494006475608
1040,-3.925494006475608
1041,-3.925494006475608
1042,-3.925494006475608
1043,-3.925494006475608
1044,-3.925494006475608
1045,-3.925494006475608
1046,-3.925494006475608
1047,-3.925494006475608
1048,-3.925494006475608
1049,-3.925494006475608
1050,-3.925494006475608
1051,-5.185710336761285
1052,-5.185710336761285
1053,-5.185710336761285
1054,-5.185710336761285
1055,-5.185710336761285
1056,-5.185710336761285
1057,-5.185710336761285
1058,-5.185710336761285
1059,-5.185710336761285
1060,-5.185710336761285
1061,-5.185710336761285
1062,-5.185710336761285
1063,-5.185710336761285
1064,-5.185710336761285
1065,-5.185710336761285
1066,-5.185710336761285
1067,-5.185710336761285
1068,-5.185710336761285
1069,-5.185710336761285
1070,-5.185710336761285
1071,-5.185710336761285
1072,-5.185710336761285
1073,-5.185710336761285
1074,-5.185710336761285
1075,-5.185710336761285
1076,-4.8611409098635905
1077,-4.8611409098635905
1078,-4.8611409098635905
1079,-4.8611409098635905
1080,-4.8611409098635905
1081,-4.8611409098635905
1082,-4.8611409098635905
1083,-4.8611409098635905
1084,-4.8611409098635905
1085,-4.8611409098635905
1086,-4.8611409098635905
1087,-4.8611409098635905
1088,-4.8611409098635905
1089,-4.8611409098635905
1090,-4.8611409098635905
1091,-4.8611409098635905
1092,-4.8611409098635905
1093,-4.8611409098635905
1094,-4.8611409098635905
1095,-4.8611409098635905
1096,-4.8611409098635905
1097,-4.8611409098635905
1098,-4.8611409098635905
1099,-4.8611409098635905
1100,-4.8611409098635905
1101,-4.833650215503134
1102,-5.980963908391588
1103,-5.980963908391588
1104,-5.980963908391588
1105,-5.980963908391588
1106,-5.980963908391588
1107,-5.980963908391588
1108,-5.980963908391588
1109,-9.864511902663214
1110,-9.864511902663214
1111,-9.864511902663214
1112,-9.864511902663214
1113,-9.864511902663214
1114,-9.864511902663214
1115,-9.864511902663214
1116,-8.816449699255946
1117,-8.816449699255946
1118,-8.816449699255946
1119,-8.816449699255946
1120,-8.816449699255946
1121,-8.816449699255946
1122,-8.816449699255946
1123,-8.816449699255946
1124,-8.816449699255946
1125,-8.816449699255946
1126,-7.788290916635904
1127,-7.788290916635904
1128,-7.788290916635904
1129,-5.110147525163996
1130,-5.110147525163996
1131,-5.110147525163996
1132,-5.110147525163996
1133,-1.44843841501101
1134,-1.44843841501101
1135,-1.44843841501101
1136,-1.44843841501101
1137,2.0195616260607254
1138,2.0195616260607254
1139,2.0195616260607254
1140,0.11019340557843771
1141,-0.09120657246051378
1142,-0.09120657246051378
1143,-0.09120657246051378
1144,-0.09120657246051378
1145,-0.09120657246051378
1146,-0.09120657246051378
1147,-0.09120657246051378
1148,-0.09120657246051378
1149,-0.09120657246051378
1150,-2.9762314760119635
1151,-4.044317078519567
1152,-4.044317078519567
1153,-4.044317078519567
1154,-4.044317078519567
1155,-4.044317078519567
1156,-1.3993642317167252
1157,-1.3993642317167252
1158,-1.3993642317167252
1159,-1.3993642317167252
1160,-1.3993642317167252
1161,-1.3993642317167252
1162,-1.3993642317167252
1163,-1.3993642317167252
1164,-1.3993642317167252
1165,-1.3993642317167252
1166,-1.3993642317167252
1167,-1.3993642317167252
1168,-1.3993642317167252
1169,-1.3993642317167252
1170,-1.3993642317167252
1171,-1.3993642317167252
1172,-1.3993642317167252
1173,2.2808323501077226
1174,2.2308956475727157
1175,2.2308956475727157
1176,-1.5145076355467388
1177,-1.5145076355467388
1178,-1.5145076355467388
1179,-1.5145076355467388
1180,-1.5145076355467388
1181,-1.5145076355467388
1182,-1.5145076355467388
1183,-1.5145076355467388
1184,-1.5145076355467388
1185,-1.5145076355467388
1186,-1.5145076355467388
1187,-1.5145076355467388
1188,-1.5145076355467388
1189,-1.5145076355467388
1190,-1.5145076355467388
1191,-1.5145076355467388
1192,-1.5145076355467388
1193,-1.5145076355467388
1194,-1.5145076355467388
1195,-5.086455277787081
1196,-5.086455277787081
1197,-5.086455277787081
1198,-5.086455277787081
1199,-5.086455277787081
1200,-5.086455277787081
1201,-6.152541016489282
1202,-6.152541016489282
1203,-6.152541016489282
1204,-6.152541016489282
1205,-6.152541016489282
1206,-2.1129962790081462
1207,-2.1129962790081462
1208,-2.1129962790081462
1209,-2.1129962790081462
1210,-2.1129962790081462
1211,-2.1129962790081462
1212,-2.1129962790081462
1213,-2.1129962790081462
1214,-2.2842920403892544
1215,-2.2842920403892544
1216,-2.2842920403892544
1217,-2.2842920403892544
1218,-2.2842920403892544
1219,-2.2842920403892544
1220,-2.2842920403892544
1221,-2.2842920403892544
