Iteration,Average_Fitness
0,96.83326859274705
1,83.03738400981557
2,74.15288562222317
3,66.29533142999719
4,59.297576686078195
5,50.428174144286594
6,44.199704797378885
7,38.89450490403808
8,36.04818387201433
9,33.6649269003756
10,32.61670619437914
11,31.437966158778515
12,29.510362663197302
13,28.57314971699519
14,28.202334908001394
15,27.88675960069934
16,27.919703313106673
17,28.007248016159053
18,28.237580375648523
19,28.40372587908138
20,28.58120325701692
21,29.009071746348187
22,28.360966488647804
23,29.055378464831993
24,29.55337876340781
25,29.577873095380287
26,30.940547427066498
27,27.925912732632078
28,27.74633308405235
29,27.414805977217316
30,27.45580383333631
31,27.47189132924342
32,27.53992266024648
33,27.73949724602592
34,27.500056605683735
35,27.48249019613435
36,27.620299325565707
37,27.904746748777196
38,27.576889709282707
39,27.110145274202477
40,26.83508922155662
41,26.641312076971783
42,26.089625588667147
43,25.939224449818752
44,25.48860334683368
45,25.40133648947538
46,25.358100867739278
47,25.365652157828656
48,25.39534247422864
49,25.450870407353754
50,24.98351776966424
51,25.009844820015985
52,20.969110283887744
53,20.21685413175715
54,20.04042489609877
55,19.704888665848898
56,19.349573727626897
57,19.272875592806717
58,19.32193069023515
59,18.976753291385347
60,18.989530993257663
61,18.9163828327226
62,18.623545457513696
63,18.343866431017467
64,18.25518090862258
65,18.371242929272768
66,18.350140489956722
67,18.381031159527733
68,18.463003824756253
69,18.386667949376086
70,18.406791349502498
71,18.280361646527805
72,18.113530612504846
73,18.141960589160284
74,18.10794398596072
75,18.104341503426202
76,19.9118342475859
77,16.376570958024754
78,16.14914423303406
79,16.21221068090279
80,16.14560466572227
81,16.307862991902493
82,16.44787112686687
83,16.45038484145474
84,16.456440573108175
85,16.74089381907095
86,16.97223245031943
87,16.976621056760337
88,17.120049286073968
89,17.45012001704481
90,17.54559045643367
91,17.511761753414266
92,17.48771026247793
93,17.891346819050494
94,18.060244162071854
95,18.18134663385668
96,18.23208705648698
97,18.466017176302344
98,18.78510725751263
99,18.886344925936253
100,18.8070871890069
101,20.06877159540735
102,16.39315560315087
103,16.481459242100183
104,16.282617867406255
105,16.486057258018526
106,16.624646600993906
107,16.854712653218776
108,17.072438757500127
109,17.282261000328422
110,17.666801430408373
111,17.56870277299573
112,17.489386113840162
113,17.702725450723005
114,17.916178315740087
115,18.32901764609305
116,18.55695481325183
117,18.774074756369963
118,19.127963928554536
119,19.49526314908034
120,19.623384500979594
121,20.006333112664965
122,20.136826534367938
123,20.63273926844893
124,20.767219618311977
125,20.977279480654573
126,21.787881620492126
127,18.043296353982928
128,17.97572512805944
129,17.900358909171253
130,18.129044881185926
131,18.375785002342443
132,18.498301180092586
133,18.86539329311877
134,19.102757279576036
135,19.290440579623763
136,19.46292404598466
137,19.73350946869509
138,19.922336107670343
139,20.024368444373
140,20.262416485782662
141,20.54363222705777
142,20.268157771993206
143,20.343885492104604
144,20.678524724243715
145,20.75364465721355
146,21.05246396060818
147,21.13869122872836
148,21.171226726369763
149,21.179933338430594
150,21.424325824120167
151,22.51368397558339
152,18.423456697692988
153,18.422013967035802
154,18.563377383083274
155,18.593125556243315
156,18.671531230479278
157,18.84790013875066
158,19.05605047762919
159,19.178681848402686
160,19.402353574565485
161,19.53509298114784
162,19.477282988077373
163,19.593939102519027
164,19.729247533651616
165,19.869603483747323
166,20.0851031896908
167,20.109251553290044
168,20.337658057078038
169,20.48143666694135
170,20.61675631231738
171,20.61431841887639
172,20.67010362649974
173,20.764119004830935
174,20.890450492067917
175,21.123411964658544
176,21.898868390382304
177,18.076097208149637
178,18.171459891124073
179,18.49170093468914
180,18.696516379259215
181,18.921673917759318
182,18.76326332727251
183,18.856326354617632
184,19.0384214638394
185,19.38845970601346
186,19.43652831433615
187,19.657953813599402
188,19.769488565595125
189,19.979273066115567
190,20.292275285364347
191,20.54112262220134
192,20.443335416194337
193,20.54019820771314
194,20.699255648929586
195,21.000741115436902
196,21.145274984317165
197,21.26415607603878
198,21.3415653637661
199,21.44387763791038
200,21.656434609780625
201,22.430413460024322
202,18.24394750095951
203,18.21698695726908
204,18.213067577262198
205,18.559517363170023
206,18.593393880125593
207,18.72124416004436
208,18.853366297137473
209,18.96709191223954
210,19.1279119904776
211,19.238348419809196
212,19.35943079822791
213,19.597586270958097
214,19.83794228430118
215,19.95383721152789
216,20.079332391620355
217,20.194735396388992
218,20.383559753239933
219,20.596787527572133
220,20.90283843179364
221,20.850641772369734
222,20.801499442751282
223,21.018204827165807
224,21.22943353080484
225,21.413966237560665
226,22.19977341092981
227,18.30232600042625
228,18.361457492369095
229,18.49290555240707
230,18.645368897690588
231,18.845178509338787
232,18.786363464763337
233,18.986129139247385
234,19.265219203575185
235,19.575265481854466
236,19.816121263053986
237,19.960712690271382
238,20.177723336520753
