Iteration,Average_Fitness
0,-0.30647798043249425
1,-0.5666733303728898
2,-0.7314104700865904
3,-0.8787623628685336
4,-1.1073409483454353
5,-1.3872711723467586
6,-1.8631013556222145
7,-2.4834068091422417
8,-2.743414506665389
9,-3.0902013054152757
10,-3.231765888433801
11,-3.543260973315234
12,-3.5191371924091923
13,-3.7313832527845854
14,-3.8594565903917815
15,-4.027563166224511
16,-4.24456890163467
17,-4.397039324409764
18,-4.481724328642811
19,-4.532112772184141
20,-4.562941722482243
21,-4.534885280633481
22,-4.590638990920656
23,-4.781953573792272
24,-4.775646450489435
25,-4.873177518682928
26,-4.633984354126326
27,-4.25291328785185
28,-4.4502294329065055
29,-4.747738258324311
30,-4.775229711528064
31,-4.825169200926628
32,-4.872488872321171
33,-5.04714504607686
34,-5.180842338284894
35,-5.465138114936883
36,-5.533217354061236
37,-5.513458706077174
38,-5.515104534718001
39,-5.503203101928667
40,-5.5710427121177615
41,-5.3974945758255535
42,-5.434100679558939
43,-5.535081081796913
44,-5.715806646875634
45,-5.745737101605375
46,-5.94348715928035
47,-6.045519779150158
48,-5.931055575222335
49,-6.158094275988955
50,-6.010603109936863
51,-5.7736144877790165
52,-5.374913750054856
53,-5.575172741189339
54,-5.807301521427009
55,-5.879257189042933
56,-5.965585027114571
57,-6.051018764011285
58,-6.197256407262741
59,-6.326598513504844
60,-6.414148054963697
61,-6.038951305850954
62,-6.1761706373947405
63,-6.1268952596433035
64,-6.322977230360713
65,-6.428397771647596
66,-6.62874727610548
67,-6.623670319180919
68,-6.648671385340402
69,-6.723724161667122
70,-6.8366336249053905
71,-6.694042521846227
72,-6.780101456426521
73,-6.98658143390872
74,-6.965913776450916
75,-6.992581172654067
76,-7.185698542227431
77,-7.096696172089481
78,-6.927506958889004
79,-6.609951209909775
80,-6.500146105716983
81,-6.184786026578608
82,-5.992797624741592
83,-5.704556266445452
84,-5.548064761117369
85,-5.5366498161843944
86,-5.521033345007214
87,-5.517717398890909
88,-5.462900192475148
89,-5.3947241723727
90,-5.290537087437411
91,-5.133899156570499
92,-5.082789676337797
93,-5.045645642932691
94,-5.021935115580192
95,-4.877226820499461
96,-4.872641801035784
97,-4.911039641004447
98,-4.956420302992002
99,-4.94968063885297
100,-4.991036457450003
101,-4.411518988872556
102,-4.533914457057532
103,-4.8881411568410655
104,-5.122781776565972
105,-5.308628547999593
106,-5.499528242184751
107,-5.668531323888359
108,-5.695996646957943
109,-5.901516456693618
110,-6.020401653283651
111,-5.892229698302539
112,-6.163121464711965
113,-6.264570069174924
114,-6.304493500601044
115,-6.334229301971247
116,-6.325421407861501
117,-6.313547946384314
118,-6.2828932172129015
119,-6.3332351161899325
120,-6.357516381535063
121,-6.207715091979131
122,-6.2209816077621465
123,-6.282800610517515
124,-6.261654244148957
125,-6.301640230934614
126,-5.900431240910099
127,-5.910675912061997
128,-5.781603697820169
129,-5.882550556934459
130,-5.860756286435678
131,-5.644415596147623
132,-5.691249481235962
133,-5.730998070895779
134,-5.847465101776087
135,-5.887329323268922
136,-5.9615045554962345
137,-5.949129021628393
138,-5.924318060671226
139,-5.911218999757789
140,-5.883201148554551
141,-5.540773991512907
142,-5.607316890214915
143,-5.624845423829129
144,-5.563680971440245
145,-5.589722962549344
146,-5.526186548987045
147,-5.547971612619876
148,-5.514990999347823
149,-5.544193178370787
150,-5.528113575176035
151,-5.236957630406448
152,-5.3950591175256974
153,-5.571500008401037
154,-5.710724800772451
155,-5.869946123805071
156,-5.871209495385627
157,-5.889849153005464
158,-5.939122849449812
159,-5.91725659976117
160,-5.978099760629853
161,-5.913524381905057
162,-6.061671471879328
163,-6.000376599585835
164,-6.069922014459974
165,-6.117701049427165
166,-6.17257432063489
167,-6.142548293160536
168,-6.104258527752261
169,-6.151916399310298
170,-6.156905110499355
171,-5.997043200167283
172,-6.016900092443158
173,-5.965933916566692
174,-5.968448838534855
175,-5.91195629931996
176,-5.396388367568746
177,-5.35648935597155
178,-5.450266467127988
179,-5.547182118124298
180,-5.49485205283034
181,-5.414464614484539
182,-5.45591698548703
183,-5.429092490357265
184,-5.464363663135655
185,-5.490252356797568
186,-5.50182714380252
187,-5.529739425306944
188,-5.535132061065511
189,-5.546517050200567
190,-5.538654897331641
191,-5.3380843229924295
192,-5.394497742452801
193,-5.408710252658908
194,-5.4244207622855205
195,-5.425241707823308
196,-5.4313146552353935
197,-5.433253492086473
198,-5.4415304371332365
199,-5.432753764520046
200,-5.422020575085073
201,-5.382166658325739
202,-5.601139996813277
203,-5.636833996710063
204,-5.730465323892218
205,-5.717795659979351
206,-5.719324966291193
207,-5.705920554615747
208,-5.709705007323984
209,-5.7096278467361605
210,-5.721358764553895
211,-5.606267492244949
212,-5.662021997382975
213,-5.71545851758899
214,-5.748168867240263
215,-5.752303701955155
216,-5.750737606053257
217,-5.745800333657877
218,-5.762713037711419
219,-5.7612530718409625
220,-5.76321215193162
221,-5.5610771040629565
222,-5.606276476438494
223,-5.609906314253257
224,-5.618085962194568
225,-5.608578637442258
226,-5.857815989219968
227,-5.847740263151954
228,-5.870518034196381
229,-5.891673792823561
230,-5.873147456637757
231,-5.756441164044894
232,-5.781911252980821
233,-5.785444502026789
234,-5.777405508912779
235,-5.77218172201809
236,-5.748273608889248
237,-5.743732355292585
238,-5.710881963123217
239,-5.691929795752817
240,-5.673034977707235
241,-5.579970574823004
242,-5.6027263167041035
243,-5.591967850909853
244,-5.584894439560605
245,-5.568092660558859
246,-5.555023185099708
247,-5.552428922971209
248,-5.539835084026676
249,-5.536450191120112
250,-5.527517549450053
251,-4.747162295677534
252,-4.795793856432965
253,-4.862400999544698
254,-4.909371355696635
255,-4.906545954719052
256,-4.903594983917708
257,-4.890155377554001
258,-4.889879529458423
259,-4.891126471399576
260,-4.88370860165699
261,-4.759526627132688
262,-4.8478615502665665
263,-4.876973889605858
264,-4.8741104719594
265,-4.863509375140198
266,-4.845872009834039
267,-4.84064428688611
268,-4.815093008841927
269,-4.811175178902826
270,-4.803476906543236
271,-4.56116926246494
272,-4.653218315543775
273,-4.655125082520581
274,-4.648054892698936
275,-4.648714848871365
276,-4.206157381713592
277,-4.208246138751571
278,-4.292145531443417
279,-4.316753964025382
280,-4.311338397207252
281,-4.182181040472407
282,-4.362792943125714
283,-4.364449973312386
284,-4.36342461633924
285,-4.354013758044808
286,-4.3427632493943085
287,-4.353605677428283
288,-4.356959064888682
289,-4.354689271759625
290,-4.356873284868581
291,-4.291803795011403
292,-4.382352637485706
293,-4.3670393427184395
294,-4.366296270690381
295,-4.358599205170778
296,-4.349769335938894
297,-4.3360741188185665
298,-4.328413133140698
299,-4.326282567564226
300,-4.310502111862122
301,-4.413588915498772
302,-4.490887593486944
303,-4.558619446450632
304,-4.582848142882199
305,-4.536968880599964
306,-4.519710516410375
307,-4.487885323454349
308,-4.481573404284064
309,-4.460134892580688
310,-4.457427463353881
311,-4.33084364091351
312,-4.375196433156449
313,-4.3784011214597935
314,-4.365642700740582
315,-4.3583319273264705
316,-4.359472211732586
317,-4.344075489066509
318,-4.341130897787177
319,-4.326372674501099
320,-4.318191171250888
321,-4.238704188479373
322,-4.25506308776084
323,-4.248142546380971
324,-4.247177541339663
325,-4.2476832783569956
326,-4.438162827154917
327,-4.3353330963433825
328,-4.413224771162093
329,-4.427448406394237
330,-4.411990537261602
331,-4.319498990622286
332,-4.388721225495218
333,-4.386208614273314
334,-4.3498870361218
335,-4.339100735662225
336,-4.322814056813104
337,-4.317371676486184
338,-4.314145101017632
339,-4.299270598565162
340,-4.2849163746860315
341,-4.093784018377676
