Iteration,Average_Fitness
0,21.172787776564974
1,19.80627070030789
2,19.335698772811497
3,18.642379446756696
4,17.762167042325043
5,16.490459990083647
6,15.170361598942351
7,14.122487670083004
8,13.443726508678274
9,12.84238868245372
10,12.305736966064169
11,11.813815911843506
12,11.46496908432805
13,11.197097520800801
14,11.131947345406225
15,11.080117196039907
16,11.017360660899913
17,10.769558800450637
18,10.590391615144718
19,10.54852288869813
20,10.609686434190895
21,10.719350863691043
22,10.697245317881071
23,10.72702218694706
24,10.866278211062056
25,10.961582508426918
26,11.22622618228108
27,11.190087778198688
28,11.047847918482024
29,10.897240160205362
30,10.940140461939567
31,11.000031245699565
32,10.972007108955912
33,11.043392581484941
34,11.089520880981535
35,11.227550199300985
36,11.293685813305379
37,11.36886904128501
38,11.391253065364536
39,11.513110244078367
40,11.54967399128954
41,11.738206163725268
42,11.871398584708997
43,11.952845503643644
44,11.927708915101576
45,12.001029183816593
46,11.996217330242265
47,12.062610796314717
48,12.14851919460605
49,12.09463825767778
50,12.165391588681462
51,12.50307965605309
52,12.064325437706833
53,11.79131654103289
54,11.622941594350626
55,11.380106629606132
56,11.255715013004133
57,11.160704073351441
58,11.05739042607482
59,10.85487793067298
60,10.779430005258513
61,10.726146621737144
62,10.702535679030483
63,10.688662815352226
64,10.569909460012061
65,10.400850796819105
66,10.380724958844166
67,10.335341219949292
68,10.321570604296998
69,10.252276435565564
70,10.272826998191897
71,10.195981853918267
72,10.256096843494603
73,10.210924234708294
74,10.129746664780498
75,10.065829358121746
76,10.383303359206884
77,10.028148074891385
78,9.728932816448697
79,9.462715915638759
80,9.28180041040103
81,9.120964798294954
82,9.01708374803187
83,8.899552504917908
84,8.81208127891598
85,8.779618989400058
86,8.786756499944332
87,8.749020854919541
88,8.74494662830052
89,8.71890849986027
90,8.70520957011856
91,8.720261322641043
92,8.704128604735702
93,8.621236389833655
94,8.655419482339376
95,8.569626768672405
96,8.543134513082975
97,8.541984932399785
98,8.541030113282062
99,8.460358251982427
100,8.440896723974639
101,9.008124752238306
102,8.410068164067178
103,8.315453668431452
104,8.251070030397768
105,8.18112967645477
106,8.126900880923303
107,8.151569265721413
108,8.162221096210638
109,8.121777430508873
110,8.129688452496133
111,8.183234425432941
112,8.177765033211575
113,8.094271416767825
114,8.147280965429358
115,8.117847365334036
116,8.110609651827238
117,8.130278030767421
118,8.134605948678706
119,8.160633654252479
120,8.090553726103368
121,8.13548215615877
122,8.073227186342816
123,8.08292184641565
124,8.121380981183057
125,8.091146820956544
126,8.518766286424047
127,8.005134510931315
128,8.047296060278356
129,7.979670817847196
130,7.99692000958863
131,7.992931686593907
132,7.908361659909257
133,7.893389422827715
134,7.9292791338306206
135,7.912224935315871
136,7.941138602709498
137,7.992710023046432
138,8.05753327589346
139,8.063375203534425
140,8.154861126205248
141,8.28159653431874
142,8.18132629990662
143,8.245983222915795
144,8.227519955071921
145,8.2788011633489
146,8.210801470306983
147,8.26264579993649
148,8.295996228694781
149,8.349366028266166
150,8.347998626291833
151,8.506049628560852
152,7.763147392399787
153,7.744903175731844
154,7.7492378465129725
155,7.795658536248927
156,7.788789637760845
157,7.7864277094587715
158,7.784030065332393
159,7.754178817156565
160,7.751835635801963
161,7.8600383225753285
162,7.782606341333388
163,7.846830642378221
164,7.835932012306701
165,7.847139171404972
166,7.873834396270507
167,7.9200318995744725
168,7.97602068174254
169,8.035036143489673
170,8.057778928564364
171,8.087938868197176
172,8.05577687548665
173,8.048600080306647
174,8.123587979746738
175,8.167646061549407
176,8.260581239268546
177,7.587397591494758
178,7.710159871119143
179,7.672141327207146
180,7.696010973085725
181,7.74830145751958
182,7.69441597492652
183,7.688244300612905
184,7.689948942508108
185,7.742490637700539
186,7.769035192396691
187,7.835583930779992
188,7.8856082869747475
189,7.901233478466568
190,7.927497292541819
191,8.022360878831583
192,7.989385393760681
193,8.044331019407377
194,8.07303494757816
195,8.090359618417638
196,8.122502439002952
197,8.193765652279613
198,8.216431051470476
199,8.219789244223117
200,8.235682997466835
201,8.427680162170539
202,7.773333790493536
203,7.871546544501307
204,7.8935426343701325
205,7.897961698676158
