Iteration,Average_Fitness
0,-0.15403668392717043
1,-0.2892069087549366
2,-0.4933451726991244
3,-0.6119194127208719
4,-0.7808917494752229
5,-1.0051133542963968
6,-1.499256759713896
7,-1.8603409515919744
8,-2.36555560706665
9,-2.910415674503016
10,-3.3904641463299896
11,-3.6996810563187847
12,-3.8643462394185764
13,-4.144511387964832
14,-4.3459365004213915
15,-4.522582629662184
16,-4.659452768080963
17,-4.670271712328904
18,-4.858200823965823
19,-4.843601373253863
20,-4.836504746793862
21,-4.789524861051066
22,-4.721761470270536
23,-4.72787267819731
24,-4.901880585468176
25,-5.077147518699152
26,-4.786562205537426
27,-4.5271458228390795
28,-4.889778625146065
29,-5.168533368923355
30,-5.226255937339826
31,-5.23143965160052
32,-5.3550225108367515
33,-5.426255467153984
34,-5.530945464903485
35,-5.650097229370195
36,-5.831373271065747
37,-5.912140928765701
38,-5.836891830013861
39,-5.825950090894829
40,-6.0655236101634635
41,-5.957517536906042
42,-5.884139267745682
43,-6.002147266540457
44,-6.104739477810992
45,-6.2749978013236065
46,-6.370799553342775
47,-6.260816332178743
48,-6.3729656692345875
49,-6.315825890008217
50,-6.334058452248943
51,-5.939370390242743
52,-5.706200594291092
53,-5.7272112660194505
54,-5.963734107571728
55,-6.096255699705444
56,-6.225804385765581
57,-6.193237279418608
58,-6.178272592108841
59,-6.179127376133308
60,-6.137394958246417
61,-5.876545344957441
62,-5.87210228166355
63,-5.945115375620077
64,-5.923730455966524
65,-5.887357284913706
66,-5.752851895102729
67,-5.839820206926195
68,-5.890715011648542
69,-5.894124028307955
70,-5.919974166039111
71,-5.81632209295735
72,-5.979404505276263
73,-6.011210191144816
74,-6.029562017197431
75,-6.072830472271843
76,-6.027035541937937
77,-6.235411616032255
78,-6.599499403518336
79,-6.81892689693674
80,-6.879245570729125
81,-6.63535312046042
82,-6.6621468570765865
83,-6.504212496746243
84,-6.490157945221827
85,-6.56191521067816
86,-6.601187485756718
87,-6.6069594655961055
88,-6.575620073143508
89,-6.599630024548075
90,-6.66115885618742
91,-6.3996385152760675
92,-6.5173211554077595
93,-6.55401359330891
94,-6.4799219977798055
95,-6.378656726894739
96,-6.354191520657746
97,-6.331985098847305
98,-6.35093478527914
99,-6.237476047887978
100,-6.191717367159323
101,-5.619107008786829
102,-5.580726932957708
103,-5.700096030912872
104,-5.848577251375692
105,-5.839975250398184
106,-5.785833395045047
107,-5.795581539285261
108,-5.788267589511855
109,-5.782145126852039
110,-5.8769158169530895
111,-5.626422626009065
112,-5.597957451069983
113,-5.490624123336608
114,-5.657452782879595
115,-5.689909160466225
116,-5.661560523068174
117,-5.6332633346109
118,-5.688101067550342
119,-5.643337707814942
120,-5.667403378753014
121,-5.489606182337315
122,-5.568147623248666
123,-5.5385137741907755
124,-5.549148986032046
125,-5.524916902297993
126,-5.068347140821801
127,-5.013438449120726
128,-4.970334005204462
129,-5.2037065572979975
130,-5.338005496603273
131,-5.309767173717576
132,-5.468255038449555
133,-5.475776583525516
134,-5.499900064781359
