Iteration,Position
0,0.5740544088157302
1,1.28
2,0.2475283081674166
3,0.3936765498070293
4,-0.20680889089450652
5,0.11920123266582898
6,-0.16037115197567756
7,-0.06402020475765793
8,-0.12097601966134032
9,-0.0755744133276732
10,-0.11167889194118208
11,-0.02377208663905524
12,-0.09221714351932692
13,-0.01882528264979171
14,-0.06980279845991105
15,-0.001198932728326734
16,-0.02944015781746066
17,-0.09186918073400768
18,0.014094208812997153
19,-0.05875517831478112
20,0.026498893426524287
21,-0.02314716084308438
22,0.04272059182017807
23,0.004394950600772406
24,0.06023342704293364
25,0.019171824126476736
26,0.07249812329799891
27,0.028158378330217265
28,0.06837292150346663
29,0.025540723602949154
30,0.0805792474820081
31,-0.01672428197604814
32,0.08213567908713813
33,0.0022669537241246144
34,0.09421299552146145
35,0.007279780403646632
36,0.11921764448431481
37,0.0218909216689813
38,0.13196796610631942
39,0.0465521560384713
40,0.08651796556918613
41,0.03667812231818622
42,0.1322005102870641
43,0.040742976938572296
44,0.09154100215109974
45,0.02569596470725786
46,0.12468511714281953
47,-0.011432676848386518
48,0.08895331374258234
49,0.014661966662730098
50,0.09699919805706866
51,0.01928918409729219
52,0.06877834262730485
53,0.01830432775754307
54,0.09450278608427472
55,0.017263638603710822
56,0.019962416690605264
57,0.08318566996673828
58,0.10265072185052078
59,0.08352840643457445
60,0.06909256186807697
61,0.09375765385346166
62,0.08037202566354333
63,0.09777756329798114
64,0.10107946888587076
65,0.0378113057106074
66,0.09325553005027949
67,0.12859456253296012
68,0.09175797275129154
69,0.04527582304315112
70,0.13829281214924152
71,-0.08918495178906388
72,0.177151638484835
73,-0.004430944280356739
74,0.12955106325275656
75,0.03759511626322186
76,0.15361005929102828
77,0.08493751474552413
78,0.057069272227110654
79,0.0809856884156812
80,0.13703202860414618
81,0.021057757015409687
82,-0.034368477915992346
83,0.07762848970707502
84,-0.017431037522680257
85,0.1979375338959355
86,0.07215353668204977
87,0.06764483920859489
88,0.12069998346679102
89,0.02211473927670922
90,0.14202000542906743
91,-0.00182117019290779
92,0.1548535027300511
93,0.002349704998646797
94,0.13744851269450462
95,0.022643913462498777
96,0.11735057622703336
97,0.02502980468387267
98,0.1052061586799251
99,0.1310056790158862
100,-0.04366264901321088
101,0.09377572627608552
102,0.1673800439811249
103,0.06370186850878569
104,0.08197903478216081
105,0.040086337763097175
106,0.07659580781306964
107,0.04134467816757763
108,-0.036321683032395496
109,-0.03145307614897923
110,0.0586996213365278
111,0.11464656752010202
112,0.06763937904996699
113,0.011036353654269743
114,0.07931049518404445
115,0.047242417486506566
116,0.0677236297936363
117,0.06782070246634556
118,0.08303600694441676
119,0.06497391451940425
120,0.07986954177660598
121,0.05416655797660737
122,0.0756815807566206
123,0.05049833193770542
124,0.07481796558699945
125,0.07907411579291178
126,0.07128877356176144
127,0.0765601174099694
128,0.07530624291660322
129,0.06619867851402053
130,0.07157468663953462
131,0.16827892966682706
132,-0.0097154789875709
133,0.11407081237247026
134,0.0009842778855261847
135,0.10411463896747453
136,0.18223431095441087
137,0.11219329302679565
138,0.09112064935990863
139,0.10133313080915943
140,0.09414984367281526
141,0.10386457314135142
142,0.03198441573005509
143,0.09856596922131564
144,0.08560522942948388
145,0.08079378811950519
146,0.10025113794079922
147,0.08889256186911249
148,0.08882068456530104
149,0.10025593252608911
150,0.0940338506162523
151,0.09501795327800813
152,0.1041071883265084
153,0.0948640994327987
154,0.09591328788914552
155,0.09307766927393635
156,0.1135585372007844
157,0.1955711856797395
158,0.0891080278600117
159,0.0658815089127324
160,0.09570848140388531
161,0.27560242853684735
162,0.09271222284198893
163,0.1797375949553263
164,0.0916996445510835
165,0.13652574770867487
166,0.09197541008712767
167,0.036910171968838196
168,0.09145127474846282
169,0.1065573906708829
170,0.09171850909281572
171,0.10535525807824635
172,0.08827797052194723
173,0.1026019865925338
174,0.08947075068135021
