Iteration,Average_Fitness
0,12603.645894900026
1,12505.410133284482
2,12523.616818514867
3,12523.68529448546
4,12345.477606872992
5,12100.048176423757
6,11698.805247221379
7,11537.097964766863
8,11457.312654588399
9,11374.356570087668
10,11172.924132570433
11,11083.96642457234
12,10891.531608984566
13,10692.838087320226
14,10476.769152272489
15,10310.02464374042
16,10326.484353022284
17,10168.18542646057
18,10177.77208191814
19,10108.082361345067
20,10122.833070909925
21,9969.529593044812
22,9809.81887329887
23,9780.733054852455
24,9772.0744381308
25,9773.373941587584
26,9717.076806798568
27,9720.045133101781
28,9630.947124354463
29,9580.09935354912
30,9527.799351188938
31,9407.000566882283
32,9271.1911142514
33,9250.557902014354
34,9231.21066290714
35,9116.108642128107
36,9071.037802275066
37,9041.812050606144
38,9053.646419504956
39,8991.814982382553
40,9063.566460734111
41,8993.284153195853
42,8934.481768797037
43,8780.849804854917
44,8773.203264638707
45,8721.93870627401
46,8743.571513674991
47,8702.110490365507
48,8695.759707976595
49,8625.948067411615
50,8578.21265135926
51,8323.757019285138
52,8434.232117292297
53,8289.381977381452
54,8156.614202019451
55,8128.993082572095
56,8117.0886279563765
57,8019.212075700845
58,7980.260666870639
59,8005.848054529914
60,8036.643909990179
61,8087.649733977951
62,8045.402466287824
63,8088.857322712013
64,8079.702065610033
65,8058.705984653758
66,8120.363213828079
67,8132.412145286087
68,8093.376114963864
69,8146.405785443106
70,8152.902630444433
71,8209.125464160114
72,8185.5741371315935
73,8207.354514923567
74,8099.908733335859
75,8095.5457773445005
76,8094.891431401279
77,8210.492006012159
78,8119.348239295806
79,8170.648644106416
80,8122.110803532399
81,8139.88441719084
82,8140.479297201918
83,8102.565036646671
84,8082.213730493198
85,8057.241040118612
86,8062.765332611675
87,8092.308021922223
88,8118.705736287795
89,8144.971229731718
90,8170.453074060626
91,8138.003560184763
92,8103.724233186615
93,8107.371289212359
94,8084.277320915026
95,8088.054586544731
96,8098.901906635215
97,8120.73723918175
98,8170.353242472151
99,8212.826188864214
100,8217.504644922019
101,8352.409008644758
102,8287.167376183868
103,8202.135100180405
104,8198.217736522294
105,8246.649413939227
106,8315.067743317524
107,8302.928386433328
108,8346.277484106704
109,8371.382028612756
110,8381.988112310075
111,8416.930583846737
112,8366.969804114535
113,8388.544414152295
114,8388.71753118818
115,8418.846391919396
116,8434.986203315668
117,8404.5458778773
118,8441.178732658229
119,8481.989343275369
120,8525.680948070962
121,8503.117561615893
122,8553.186989953725
123,8623.690779223854
124,8566.511487977843
125,8532.453575268795
126,8836.19978172067
127,8828.83294781349
128,8719.387616271943
129,8720.326953372276
130,8731.129049359724
131,8790.794864176842
