Iteration,Best_Fitness
0,0.7928311772400921
1,2.0320298450714787
2,0.5674885690201293
3,0.47268430095552944
4,0.4872618998396287
5,0.4840204767885054
6,0.47612389772140834
7,0.48122007896050495
8,0.47812502428592685
9,0.4731013422445917
10,0.4724841405717657
11,0.47385952374823886
12,0.4724526951330004
13,0.47225243540111855
14,0.4723657772660431
15,0.47223100035784965
16,0.47227955949214934
17,0.47223037842814275
18,0.47222379105060297
19,0.47224218853384997
20,0.47222038576709774
21,0.4722275000457745
22,0.47222025262461553
23,0.47378707072361576
24,0.47220587471665987
25,0.472219733596728
26,0.47236996934762465
27,0.4725706327754021
28,0.47224149648130953
29,0.47238871308921265
30,0.47263519374031476
31,0.47220614346671314
32,0.4722441067834709
33,0.4723564159963397
34,0.47224173172714345
35,0.47220618819685095
36,0.4722064710383211
37,0.47222259583885084
38,0.4722082998226611
39,0.4722121784860464
40,0.47220844989719607
41,0.4722597147340172
42,0.47220849980858987
43,0.47221167264314107
44,0.4722130408364855
45,0.47221621524794943
46,0.47220852508601785
47,0.47220934528307196
48,0.47223969012723704
49,0.4722065133324656
50,0.4722607534666858
51,0.4722059963244996
52,0.4722083162800456
53,0.47233800172794144
54,0.4722060533254191
55,0.4722066383175543
56,0.47221226791486326
57,0.4722073322396864
58,0.47220920114729326
59,0.47220681526313385
60,0.47220661239762834
61,0.4722188537133903
62,0.472206695427026
63,0.4722098656638437
64,0.4722092501616632
65,0.47221137686542064
66,0.4722064857178931
67,0.4722070542037573
68,0.4722060830336192
69,0.4722059336693063
70,0.47220693407725256
71,0.4722130349149488
72,0.4722061089522098
73,0.4722063786077432
74,0.47220778127224905
75,0.4722623277622548
76,0.4722063084073414
77,0.4726898651256591
78,0.47294939433241784
79,0.472315183002631
80,0.47221622286064335
81,0.4722114910891601
82,0.472205839363615
83,0.47220623049264976
84,0.47220623049264976
85,0.47222074642174
86,0.47221187170803347
87,0.4722072541199408
88,0.47221172210279
89,0.4722122304924207
90,0.4722060251172563
91,0.47220878119830556
92,0.4722062923575255
93,0.47220598451437457
94,0.4722059382391504
95,0.4722060143387649
96,0.4722058747844609
97,0.4722101706097688
98,0.47220582734442673
99,0.4722066421883549
100,0.47220619942104874
101,0.47220611332740725
102,0.472207258012304
103,0.4722806292967921
104,0.4722521522444507
105,0.4725902185120211
106,0.4726275576227047
107,0.4723021369190281
108,0.4723973789409747
109,0.47220786668052467
110,0.47251498738914405
111,0.4722071791170519
112,0.47222954066538314
113,0.47221092200315234
114,0.4724778507793804
115,0.47241633092059354
116,0.472205846924361
117,0.47221134449198154
118,0.4722087859702178
119,0.47220790559462456
120,0.472205882113911
121,0.472476926004736
122,0.4722151728361541
123,0.4722134710703727
124,0.47227267562250086
125,0.47221365892927236
126,0.4722297948576368
127,0.4722563157168646
128,0.4722519227536166
129,0.47232505185618545
130,0.47233150231441656
131,0.4723236605169505
132,0.4722242766528677
133,0.47221473993530677
134,0.472207076001518
135,0.47220604279453415
136,0.4722058734983858
137,0.4722101256953002
138,0.4722090786411419
139,0.4722101325098128
140,0.47220613919806004
141,0.4722061682921074
142,0.4722058315321016
143,0.4722063570314692
144,0.47221088268154104
145,0.47220713843083184
146,0.47220621592814604
147,0.4722067704991305
148,0.47220610109789257
149,0.4722061174003757
150,0.4722102126264343
151,0.4722067046431578
152,0.47220963654745973
153,0.472296058518799
154,0.4723326377565024
155,0.47235628702489657
156,0.472346161081084
157,0.4722151913540362
158,0.4722201736325046
159,0.47220605046539277
160,0.4722071661534698
161,0.47220650231406297
162,0.47220650231406297
163,0.4722174596670736
164,0.4722069636210478
165,0.4722067625311246
166,0.47220660734362413
167,0.47220674687264896
168,0.47221989970097666
169,0.4722059486314734
170,0.47220926417376874
171,0.47220598621675924
172,0.4722086377605055
173,0.4722125657030646
174,0.4722178276884369
175,0.472210513787753
176,0.47220582694257907
177,0.47220690587478775
178,0.4722265023094164
179,0.4722265023094164
180,0.47229404015784593
181,0.4722091451475206
182,0.47220646068561245
183,0.4722063082219729
184,0.4722109411768204
185,0.47220915714166606
186,0.4722068289809241
187,0.4722058319351718
188,0.47220585215118444
189,0.4722058996958859
190,0.47220632102578275
191,0.4722058408556575
192,0.4722058409137915
193,0.47220582561228314
194,0.47220583629038554
195,0.47220718660520217
196,0.4722073232108454
197,0.4722058545844371
198,0.47220601257007405
199,0.4722060286289484
200,0.47220584545914995
201,0.4722068464862216
202,0.4722062879634889
203,0.4722062107583151
204,0.4722061894328897
205,0.47222885377777596
206,0.4722069718378962
207,0.4722059020149625
208,0.4722060332574861
209,0.4722058426824539
210,0.47220598356765986
211,0.4722058555807039
212,0.47220602242673787
213,0.47220590862395667
214,0.4722448568290512
215,0.4722058792440787
216,0.47220582631592545
217,0.4722059079593815
218,0.4722058415826963
219,0.47220633680679136
220,0.47220612149373814
221,0.4722070581173723
222,0.47220685956169056
223,0.472205864233372
224,0.4722058377460997
225,0.47220592008244877
226,0.47220586631123546
227,0.4722063008792008
228,0.4722070399432034
229,0.4722070399432034
230,0.47221172607623807
231,0.4722069882638973
232,0.4722059716454011
233,0.4722077208004237
234,0.47220588814712033
235,0.47220582490941204
236,0.47220582386323673
237,0.47220582732611754
238,0.47220595911437563
239,0.4722059656745048
240,0.4722058630697255
241,0.4722060197257198
242,0.47220582921071996
243,0.4722060299138268
244,0.47220584424814066
245,0.4722058238707564
246,0.47220582394970645
247,0.4722058271951247
248,0.47220582374625747
249,0.4722058242432697
250,0.47220583591925064
251,0.47220582975972425
252,0.4722064432558714
253,0.4722058237316678
254,0.47226780726921735
255,0.47221224014638563
256,0.4722065037696521
257,0.47220786841019813
258,0.47220736154505133
259,0.4722059599032503
260,0.4722058254413788
261,0.47220587095706495
262,0.4722058238210262
263,0.47220583177049935
264,0.47220678350618056
265,0.472205825690786
266,0.4722068869737725
267,0.47220582382290144
268,0.47220943817181943
269,0.4722059873874773
270,0.47220613452580235
271,0.4722059481654888
272,0.4722059481654888
273,0.47220835515059606
274,0.4722147494676733
275,0.4722107626562269
276,0.47220582375061554
277,0.4722250000862069
278,0.4726423119957859
279,0.47221577051473834
280,0.4722058650406245
281,0.47220611360638415
282,0.4722059391586873
283,0.47220993982574777
284,0.4722059058665851
285,0.47220726784202777
286,0.4722058549593739
287,0.47221285291582155
288,0.47220816439983665
289,0.47226718118576966
290,0.47222854486992044
291,0.4722351324259982
292,0.47220601039151683
