Iteration,Best_Fitness
0,47348.64261799308
1,16149.844013054957
2,11400.122719169703
3,6514.345575560197
4,4698.567161707997
5,2349.8386878245224
6,1780.4358074705349
7,1487.3877756697295
8,1400.4618408040747
9,1012.0549778616369
10,1015.5507070359223
11,905.7745999425562
12,894.4758579896361
13,736.8381791672958
14,733.0505640738368
15,683.1755117944342
16,610.8548402097248
17,614.5330505187422
18,593.2346761585075
19,581.7026279048181
20,537.041971060542
21,542.89253966882
22,496.90436191586105
23,468.39523465688524
24,481.11015386706754
25,465.4496843123326
26,434.73404700331565
27,422.7907339013728
28,384.1961466922196
29,389.81125689171313
30,369.4611523365955
31,311.7300843390721
32,306.82807861569364
33,297.8386742896057
34,272.6186982111456
35,287.6067395628635
36,231.61625986188952
37,226.06082905135298
38,200.66533146123618
39,189.4281676839785
40,194.183267321025
41,184.08632852907755
42,177.91794491759137
43,166.16774005555618
44,156.59477869138095
45,150.93781597783473
46,143.37714556080084
47,134.35711639945546
48,136.34104062636135
49,123.28092928200532
50,118.36775081556411
51,112.3744388016506
52,110.01869094349392
53,96.59160717474371
54,78.97951300965423
55,86.77684490047221
56,71.77319691816244
57,70.34934150575447
58,65.323847760408
59,62.04493043201584
60,54.46498355604095
61,56.4617837654234
62,50.51278995758294
63,48.85726848778389
64,49.82384510846985
65,38.95720241638019
66,43.29544569376188
67,36.59449741603472
68,36.69540123057998
69,33.09288573803319
70,31.705596360860433
71,30.17132215635682
72,28.64922495051641
73,26.74345505366773
74,26.10556469235806
75,24.674695609495874
76,25.30134664599471
77,24.24915488387925
78,23.430500743596074
79,24.703558835766444
80,22.328592578587095
81,22.122165616064688
82,19.453067180655488
83,19.03950035517987
84,18.19903583715599
85,18.33871981321627
86,16.810065827591444
87,15.856578477717333
88,15.934908138116667
89,15.03983171791591
90,14.508916445506047
91,13.829782141800221
92,12.951784813461192
93,12.660093653564592
94,11.957296222532955
95,13.36276391584073
96,10.968899567574299
97,10.711384799636573
98,10.353428957930012
99,10.465352625978056
100,9.447486085231812
101,9.404948060113457
102,9.34663737778113
103,9.711627304185168
104,11.451165590872833
105,8.411779862122062
106,8.861081168898675
107,7.7049699473199285
108,8.658226058724582
109,7.768871414858244
110,7.25192257482861
111,6.50559170265242
112,6.770213163000946
113,6.295397278772255
114,6.165775162792024
115,5.931450631930698
116,6.029897127353719
117,5.694870843403477
118,5.656880342251487
119,5.541039598749651
120,5.493030018288589
121,5.410682983258482
122,5.207241376120038
123,5.207241376120038
124,4.943853862034021
125,4.743200765567888
126,4.666451971178982
127,4.907279966665539
128,4.707636402718599
129,4.29390077906481
130,4.251348522384532
131,4.080707648546214
132,3.8253170048350436
133,3.7553291067608883
134,4.274469857994478
